event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,is_new_best,message,timestamp_utc
1,step,0,4.536996129900217e-06,,,,,False,numbers=20 curves_per_n=12 initial_samples=16 iterations=22 candidate_pool=2500 workers=12,2026-04-09T10:31:32.711124+00:00
2,evaluation,1,0.2789101109956391,3072,61440,20.0,1.0178653979673982,False,,2026-04-09T10:31:32.990039+00:00
3,new_best,1,0.27896486897952855,3072,61440,20.0,1.0178653979673982,True,,2026-04-09T10:31:32.990084+00:00
4,evaluation,2,0.5261343849706464,1747,30676,17.559244419004006,0.8679149110976141,False,,2026-04-09T10:31:33.237261+00:00
5,new_best,2,0.5261937559698708,1747,30676,17.559244419004006,0.8679149110976141,True,,2026-04-09T10:31:33.237313+00:00
6,evaluation,3,0.919845076976344,12326,12326,1.0,1.5537274111557053,False,,2026-04-09T10:31:33.630971+00:00
7,evaluation,4,1.1322616129764356,1629,2320,1.4241866175567832,0.7269360270292964,False,,2026-04-09T10:31:33.843388+00:00
8,new_best,4,1.1323211150011048,1629,2320,1.4241866175567832,0.7269360270292964,True,,2026-04-09T10:31:33.843440+00:00
9,evaluation,5,1.6713293819921091,17984,50108,2.7862544483985765,2.2273518924455855,False,,2026-04-09T10:31:34.382455+00:00
10,evaluation,6,2.374481204955373,27541,27541,1.0,3.1982051736849826,False,,2026-04-09T10:31:35.085608+00:00
11,evaluation,7,2.64304902596632,4240,4240,1.0,1.0029577002569567,False,,2026-04-09T10:31:35.354175+00:00
12,evaluation,8,2.8813793860026635,1263,25260,20.0,0.8673056839033961,False,,2026-04-09T10:31:35.592505+00:00
13,evaluation,9,3.119111599982716,1614,32280,20.0,0.8412103955633938,False,,2026-04-09T10:31:35.830239+00:00
14,evaluation,10,3.3774270809954032,4325,4325,1.0,0.944637224485632,False,,2026-04-09T10:31:36.088554+00:00
15,evaluation,11,3.7459180649602786,6840,136800,20.0,1.5023263045586646,False,,2026-04-09T10:31:36.457045+00:00
16,evaluation,12,4.012242347002029,2490,30532,12.261847389558232,0.9840641612536274,False,,2026-04-09T10:31:36.723370+00:00
17,evaluation,13,4.365570788970217,7331,26351,3.5944618742327106,1.3058821742801228,False,,2026-04-09T10:31:37.076702+00:00
18,evaluation,14,4.588692105957307,1222,4674,3.8248772504091653,0.7574483903881628,False,,2026-04-09T10:31:37.299823+00:00
19,evaluation,15,5.040916256955825,13551,62205,4.590436130174895,1.9435467119328678,False,,2026-04-09T10:31:37.752044+00:00
20,evaluation,16,5.263956733979285,2235,2235,1.0,0.7564239198400173,False,,2026-04-09T10:31:37.975084+00:00
21,step,16,5.2640178529545665,,,,,False,initial_design_completed points=16,2026-04-09T10:31:37.975137+00:00
22,evaluation,17,5.577414431958459,6173,6173,1.0,1.08463094101171,False,,2026-04-09T10:31:38.288542+00:00
23,step,17,5.577510175004136,,,,,False,iteration=1/22 best_fitness=0.7269360270292964,2026-04-09T10:31:38.288629+00:00
24,evaluation,18,5.948404677968938,8393,8393,1.0,1.2565612666949164,False,,2026-04-09T10:31:38.659531+00:00
25,step,18,5.948503894964233,,,,,False,iteration=2/22 best_fitness=0.7269360270292964,2026-04-09T10:31:38.659623+00:00
26,evaluation,19,6.294534702959936,8428,8428,1.0,1.2900262007606216,False,,2026-04-09T10:31:39.005662+00:00
27,step,19,6.294634082005359,,,,,False,iteration=3/22 best_fitness=0.7269360270292964,2026-04-09T10:31:39.005753+00:00
28,evaluation,20,6.660330120997969,9136,9136,1.0,1.2970918048609748,False,,2026-04-09T10:31:39.371457+00:00
29,step,20,6.660487872955855,,,,,False,iteration=4/22 best_fitness=0.7269360270292964,2026-04-09T10:31:39.371607+00:00
30,evaluation,21,6.90171249298146,1765,5771,3.269688385269122,0.7661467130237725,False,,2026-04-09T10:31:39.612840+00:00
31,step,21,6.901812947005965,,,,,False,iteration=5/22 best_fitness=0.7269360270292964,2026-04-09T10:31:39.612932+00:00
32,evaluation,22,7.223745508003049,3742,74840,20.0,1.055839488375932,False,,2026-04-09T10:31:39.934873+00:00
33,step,22,7.223849217989482,,,,,False,iteration=6/22 best_fitness=0.7269360270292964,2026-04-09T10:31:39.934968+00:00
34,evaluation,23,7.481997719965875,2351,6582,2.7996597192683965,0.801949875371065,False,,2026-04-09T10:31:40.193125+00:00
35,step,23,7.482107757998165,,,,,False,iteration=7/22 best_fitness=0.7269360270292964,2026-04-09T10:31:40.193227+00:00
36,evaluation,24,7.7387346549658105,2402,2402,1.0,0.8132519153004978,False,,2026-04-09T10:31:40.449862+00:00
37,step,24,7.738873727968894,,,,,False,iteration=8/22 best_fitness=0.7269360270292964,2026-04-09T10:31:40.449993+00:00
38,evaluation,25,8.001047936966643,2486,8639,3.4750603378921965,0.8528737328888383,False,,2026-04-09T10:31:40.712175+00:00
39,step,25,8.001222317980137,,,,,False,iteration=9/22 best_fitness=0.7269360270292964,2026-04-09T10:31:40.712342+00:00
40,evaluation,26,8.267199508962221,3225,3618,1.1218604651162791,0.8449866904993542,False,,2026-04-09T10:31:40.978327+00:00
41,step,26,8.267312716983724,,,,,False,iteration=10/22 best_fitness=0.7269360270292964,2026-04-09T10:31:40.978432+00:00
42,evaluation,27,8.687552938004956,12575,12575,1.0,1.5684056879283161,False,,2026-04-09T10:31:41.398681+00:00
43,step,27,8.687677868001629,,,,,False,iteration=11/22 best_fitness=0.7269360270292964,2026-04-09T10:31:41.398797+00:00
44,evaluation,28,8.919594620994758,1011,1434,1.4183976261127595,0.6614206693775486,False,,2026-04-09T10:31:41.630722+00:00
45,new_best,28,8.919656260986812,1011,1434,1.4183976261127595,0.6614206693775486,True,,2026-04-09T10:31:41.630775+00:00
46,step,28,8.919787833990995,,,,,False,iteration=12/22 best_fitness=0.6614206693775486,2026-04-09T10:31:41.630907+00:00
47,evaluation,29,9.146963718987536,1100,1167,1.0609090909090908,0.660425955808023,False,,2026-04-09T10:31:41.858091+00:00
48,new_best,29,9.147025813988876,1100,1167,1.0609090909090908,0.660425955808023,True,,2026-04-09T10:31:41.858145+00:00
49,step,29,9.14715991599951,,,,,False,iteration=13/22 best_fitness=0.660425955808023,2026-04-09T10:31:41.858279+00:00
50,evaluation,30,9.378472979995422,1011,1120,1.1078140454995054,0.6459512970177457,False,,2026-04-09T10:31:42.089602+00:00
