new_best_idx,eval,elapsed_sec,b1,b2,ratio,fitness,delta_abs_vs_prev_best,delta_pct_vs_prev_best,plateau_since_prev_new_best
1,5,14.403430273989215,4938,13904,2.8157148643175374,1.2448855754046235,,,
2,23,22.97200764104491,3000,22586,7.528666666666667,1.1002871383097954,0.14459843709482811,11.615399836874925,17
3,61,29.869444465031847,3000,22586,7.528666666666667,1.0873042603197973,0.012982877989998087,1.1799536264635173,37
4,67,38.46247726504225,3114,21775,6.9926140012845215,1.0725710635597352,0.014733196760062128,1.3550206044193012,5
5,106,44.65775047504576,3234,21640,6.691403834260977,1.0008423800754827,0.07172868348425254,6.687546021071425,38
6,117,50.36857033701381,3276,19905,6.076007326007326,0.9830469007429201,0.017795479332562536,1.778050139245744,10
7,138,56.08251875604037,3000,14341,4.780333333333333,0.9474575988133438,0.03558930192957632,3.620305593017011,20
