event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,is_new_best,message,timestamp_utc
1,step,0,4.927045665681362e-06,,,,,False,numbers=20 curves_per_n=12 swarm_size=18 iterations=12 workers=12,2026-04-09T11:02:17.286239+00:00
2,evaluation,1,0.23714416101574898,2023,16058,7.937716262975779,0.8164353749889415,False,,2026-04-09T11:02:17.523391+00:00
3,evaluation,2,0.6436837280052714,10049,78477,7.809433774504926,1.6985474902030546,False,,2026-04-09T11:02:17.929926+00:00
4,evaluation,3,0.9294516530353576,2221,53304,24.0,1.1221400431822985,False,,2026-04-09T11:02:18.215694+00:00
5,evaluation,4,1.203504648001399,2608,62592,24.0,1.0403193276724778,False,,2026-04-09T11:02:18.489748+00:00
6,evaluation,5,1.4487136090174317,2541,15711,6.182998819362456,0.8834533071203623,False,,2026-04-09T11:02:18.734956+00:00
7,evaluation,6,1.7797616940224543,8465,8465,1.0,1.342525472806301,False,,2026-04-09T11:02:19.066005+00:00
8,evaluation,7,2.211632618040312,9056,97318,10.746245583038869,1.8261288733046968,False,,2026-04-09T11:02:19.497875+00:00
9,evaluation,8,2.491493548033759,4139,27399,6.619714906982363,1.062977122317534,False,,2026-04-09T11:02:19.777736+00:00
10,evaluation,9,2.8615842619910836,10749,10822,1.0067913294259931,1.543879275326617,False,,2026-04-09T11:02:20.147827+00:00
11,evaluation,10,3.1663395480136387,3134,75216,24.0,1.193355404335307,False,,2026-04-09T11:02:20.452582+00:00
12,evaluation,11,4.198619486007374,43321,117490,2.712079591883844,4.894158560025971,False,,2026-04-09T11:02:21.484865+00:00
13,evaluation,12,4.429611514031421,2893,2893,1.0,0.8175340624875389,False,,2026-04-09T11:02:21.715854+00:00
14,evaluation,13,5.001016816997435,22454,22454,1.0,2.5459655584418215,False,,2026-04-09T11:02:22.287262+00:00
15,evaluation,14,5.2666835190029815,2349,17565,7.47765006385696,1.0157139151124284,False,,2026-04-09T11:02:22.552926+00:00
16,evaluation,15,5.761588273046073,16018,34724,2.1678112123860656,2.163435889495304,False,,2026-04-09T11:02:23.047831+00:00
17,evaluation,16,6.207960553991143,14358,14358,1.0,1.8840491240262054,False,,2026-04-09T11:02:23.494203+00:00
18,evaluation,17,6.424910984991584,2148,2652,1.23463687150838,0.746788125456078,False,,2026-04-09T11:02:23.711154+00:00
19,evaluation,18,6.73029190604575,3802,91248,24.0,1.1908474571828265,False,,2026-04-09T11:02:24.016534+00:00
20,new_best,17,6.730385294009466,2148,2652,1.23463687150838,0.746788125456078,True,,2026-04-09T11:02:24.016619+00:00
21,step,18,6.730464908992872,,,,,False,init_best fitness=0.746788125456078,2026-04-09T11:02:24.016699+00:00
22,evaluation,19,6.957801384036429,2000,2803,1.4015,0.7863859749922995,False,,2026-04-09T11:02:24.244044+00:00
23,evaluation,20,7.3265854340279475,8996,16163,1.7966874166296132,1.4869208469754085,False,,2026-04-09T11:02:24.612828+00:00
24,evaluation,21,7.604104635014664,2485,59640,24.0,1.0473162478301674,False,,2026-04-09T11:02:24.890346+00:00
25,evaluation,22,7.8725854540243745,3481,25147,7.224073542085607,1.0171433995710686,False,,2026-04-09T11:02:25.158828+00:00
26,evaluation,23,8.110439705022145,2981,2981,1.0,0.840937835542718,False,,2026-04-09T11:02:23.073379+00:00
27,evaluation,24,8.43249056400964,7055,7055,1.0,1.2384147234261036,False,,2026-04-09T11:02:23.395439+00:00
28,evaluation,25,8.675805019040126,3543,3543,1.0,0.8695162380172405,False,,2026-04-09T11:02:23.638747+00:00
29,evaluation,26,8.92447519704001,3245,6257,1.9281972265023113,0.9204579573124647,False,,2026-04-09T11:02:23.887415+00:00
30,evaluation,27,9.140463141025975,2000,2062,1.031,0.7452967172721401,False,,2026-04-09T11:02:24.103403+00:00
31,new_best,27,9.140536450024229,2000,2062,1.031,0.7452967172721401,True,,2026-04-09T11:02:24.103468+00:00
32,evaluation,28,9.377124877006281,2584,2584,1.0,0.8280475669889711,False,,2026-04-09T11:02:24.340064+00:00
33,evaluation,29,9.627011742035393,2000,13835,6.9175,0.9130472086544614,False,,2026-04-09T11:02:24.589951+00:00
34,evaluation,30,9.84383277501911,2000,2000,1.0,0.7288357584620826,False,,2026-04-09T11:02:24.806773+00:00
