phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 swarm_size=18 iterations=12 workers=12,1,0,0,0,,,4.927045665681362e-06
2,init_best fitness=0.746788125456078,1,18,18,1,0.746788125456078,,6.730459981947206
3,iteration=1/12 best_fitness=0.7288357584620826,19,36,18,2,0.7288357584620826,0.017952366993995383,4.863898568029981
4,iteration=2/12 best_fitness=0.6744373385445215,37,54,18,2,0.6744373385445215,0.054398419917561114,4.065937944978941
5,iteration=3/12 best_fitness=0.6712039879930671,55,72,18,2,0.6712039879930671,0.0032333505514543504,3.686750936030876
6,iteration=4/12 best_fitness=0.6712039879930671,73,90,18,0,0.6779518864059355,-0.0067478984128683805,3.7233749739825726
7,iteration=5/12 best_fitness=0.6712039879930671,91,108,18,0,0.6767776315100491,0.0011742548958864063,3.6770152139943093
8,iteration=6/12 best_fitness=0.6712039879930671,109,126,18,0,0.6774779202241916,-0.0007002887141425163,3.739760648983065
9,iteration=7/12 best_fitness=0.6712039879930671,127,144,18,0,0.6886532587814145,-0.011175338557222858,3.796135069045704
10,iteration=8/12 best_fitness=0.6712039879930671,145,162,18,0,0.7037185330700595,-0.015065274288645014,3.954703626979608
11,iteration=9/12 best_fitness=0.6712039879930671,163,180,18,0,0.7298335407976992,-0.02611500772763975,4.026415869011544
12,iteration=10/12 best_fitness=0.6712039879930671,181,198,18,0,0.7291798905062024,0.0006536502914968878,3.973836229008157
13,iteration=11/12 best_fitness=0.6712039879930671,199,216,18,0,0.7330931422184221,-0.00391325171221979,4.013115522975568
14,iteration=12/12 best_fitness=0.6712039879930671,217,234,18,0,0.7193411560729146,0.013751986145507544,3.969387513003312
