event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,is_new_best,message,timestamp_utc
1,evaluation,1,0.37899628799641505,9960,12727,1.2778112449799197,1.5744912499503698,False,,2026-04-07T15:10:14.059456+00:00
2,new_best,1,0.3790553910075687,9960,12727,1.2778112449799197,1.5744912499503698,True,,2026-04-07T15:10:14.059508+00:00
3,step,1,0.37914971698774025,,,,,False,step=1/80 new_best b1=9961 b2=12727 fitness=1.5744912499503698,2026-04-07T15:10:14.059602+00:00
4,evaluation,2,0.646762577991467,2798,20018,7.154395997140815,1.0231558512023184,False,,2026-04-07T15:10:14.327223+00:00
5,new_best,2,0.6468483179924078,2798,20018,7.154395997140815,1.0231558512023184,True,,2026-04-07T15:10:14.327300+00:00
6,step,2,0.6469322039629333,,,,,False,step=2/80 new_best b1=2798 b2=20019 fitness=1.0231558512023184,2026-04-07T15:10:14.327384+00:00
7,evaluation,3,0.8923687089700252,1735,13991,8.063976945244956,0.9030034871248063,False,,2026-04-07T15:10:14.572827+00:00
8,new_best,3,0.8924558729631826,1735,13991,8.063976945244956,0.9030034871248063,True,,2026-04-07T15:10:14.572908+00:00
9,step,3,0.8925424629705958,,,,,False,step=3/80 new_best b1=1736 b2=13991 fitness=0.9030034871248063,2026-04-07T15:10:14.572994+00:00
10,evaluation,4,1.2383842039853334,5667,68004,12.0,1.4039306059130467,False,,2026-04-07T15:10:14.918842+00:00
11,evaluation,5,1.501748944981955,2450,29400,12.0,1.0093339438608382,False,,2026-04-07T15:10:15.182207+00:00
12,evaluation,6,1.7401653259876184,1849,3616,1.9556517036235803,0.8783895900996868,False,,2026-04-07T15:10:15.420624+00:00
13,new_best,6,1.7402337929815985,1849,3616,1.9556517036235803,0.8783895900996868,True,,2026-04-07T15:10:15.420685+00:00
14,step,6,1.7403277489938773,,,,,False,step=6/80 new_best b1=1850 b2=3617 fitness=0.8783895900996868,2026-04-07T15:10:15.420780+00:00
15,evaluation,7,2.1867225199821405,9599,104249,10.860402125221377,1.8328269775898662,False,,2026-04-07T15:10:15.867181+00:00
16,evaluation,8,2.4158095619641244,1321,5328,4.0333080999243,0.8206949874293059,False,,2026-04-07T15:10:16.096268+00:00
17,new_best,8,2.4158776499680243,1321,5328,4.0333080999243,0.8206949874293059,True,,2026-04-07T15:10:16.096329+00:00
18,step,8,2.4159638810087927,,,,,False,step=8/80 new_best b1=1321 b2=5328 fitness=0.8206949874293059,2026-04-07T15:10:16.096416+00:00
19,evaluation,9,2.713303481985349,3993,10548,2.6416228399699473,1.145976930303732,False,,2026-04-07T15:10:16.393761+00:00
20,evaluation,10,2.9565080659813248,1786,11541,6.461926091825308,0.8785035671317019,False,,2026-04-07T15:10:16.636966+00:00
21,evaluation,11,3.3693597819656134,8715,96016,11.01732644865175,1.5792307540221373,False,,2026-04-07T15:10:17.049818+00:00
22,evaluation,12,3.6025467650033534,1260,15119,11.999206349206348,0.8424937277159188,False,,2026-04-07T15:10:17.283005+00:00
23,evaluation,13,3.8346419889712706,1442,9792,6.790568654646324,0.842372763203457,False,,2026-04-07T15:10:17.515101+00:00
24,evaluation,14,4.1085559639614075,2307,27684,12.0,1.0604470599791966,False,,2026-04-07T15:10:17.789015+00:00
25,evaluation,15,4.40871597797377,1962,23543,11.999490316004078,1.0889084427733906,False,,2026-04-07T15:10:18.089178+00:00
26,evaluation,16,4.790525753982365,6706,80472,12.0,1.5869372921297327,False,,2026-04-07T15:10:18.470984+00:00
27,evaluation,17,5.042014285980258,2040,24479,11.999509803921569,0.9425364978669677,False,,2026-04-07T15:10:18.722472+00:00
28,evaluation,18,5.354707707010675,5475,18557,3.389406392694064,1.2582520552678034,False,,2026-04-07T15:10:19.035166+00:00
29,evaluation,19,5.7494071740075015,8759,43002,4.909464550747802,1.5903717588138533,False,,2026-04-07T15:10:19.429865+00:00
30,evaluation,20,6.027897218009457,2873,14431,5.022972502610512,1.0710621948819607,False,,2026-04-07T15:10:19.708356+00:00
31,evaluation,21,6.3412971859797835,3619,38995,10.775075987841944,1.237659526464995,False,,2026-04-07T15:10:20.021756+00:00
32,evaluation,22,6.753874141955748,9462,29227,3.088881843162122,1.6268330295191844,False,,2026-04-07T15:10:20.434333+00:00
33,evaluation,23,7.000741667987313,1039,1822,1.753609239653513,0.9266463186359033,False,,2026-04-07T15:10:20.681201+00:00
34,evaluation,24,7.4451088949572295,8534,11151,1.3066557300210921,1.8793865198094863,False,,2026-04-07T15:10:21.125567+00:00
35,evaluation,25,7.791258484008722,6191,27249,4.4013891132288805,1.330921398155624,False,,2026-04-07T15:10:21.471717+00:00
36,evaluation,26,8.068144576973282,4315,4316,1.0002317497103128,1.041762048000237,False,,2026-04-07T15:10:21.748604+00:00
37,evaluation,27,8.369546767964493,3642,43704,12.0,1.1754489358572755,False,,2026-04-07T15:10:22.050005+00:00
38,evaluation,28,8.615271279006265,1829,21948,12.0,0.9190390061121434,False,,2026-04-07T15:10:22.295729+00:00
39,evaluation,29,8.898647092981264,3742,11913,3.1835916622127205,1.0725622899190057,False,,2026-04-07T15:10:22.579105+00:00
40,evaluation,30,9.138817331986502,2000,8657,4.3285,0.8743474236980546,False,,2026-04-07T15:10:22.819276+00:00
41,evaluation,31,9.458183802955318,6023,13429,2.2296197908019257,1.2798384412308224,False,,2026-04-07T15:10:23.138642+00:00
42,evaluation,32,9.826455173955765,7441,45848,6.161537427765086,1.389105847897008,False,,2026-04-07T15:10:23.506913+00:00
43,evaluation,33,10.169641521992162,5695,68340,12.0,1.3984668229240924,False,,2026-04-07T15:10:23.850100+00:00
44,evaluation,34,10.4122578149545,1549,13706,8.848289218850871,0.8670726913842373,False,,2026-04-07T15:10:24.092716+00:00
45,evaluation,35,10.639522281999234,1415,7591,5.364664310954064,0.8061281383852474,False,,2026-04-07T15:10:24.319980+00:00
46,new_best,35,10.63975113100605,1415,7591,5.364664310954064,0.8061281383852474,True,,2026-04-07T15:10:24.320203+00:00
47,step,35,10.639785413979553,,,,,False,step=35/80 new_best b1=1416 b2=7592 fitness=0.8061281383852474,2026-04-07T15:10:24.320237+00:00
48,evaluation,36,10.883603310969193,2143,5306,2.475968268782081,0.8951636134297587,False,,2026-04-07T15:10:24.564061+00:00
49,evaluation,37,11.112412913993467,1554,3529,2.270913770913771,0.8090998701227363,False,,2026-04-07T15:10:24.792871+00:00
50,evaluation,38,11.378275522962213,3258,10118,3.1055862492326582,1.0227242113323882,False,,2026-04-07T15:10:25.058736+00:00
51,evaluation,39,11.72906702698674,7367,19150,2.599429890050224,1.4272067419951782,False,,2026-04-07T15:10:25.409526+00:00
52,evaluation,40,12.072824503004085,6655,6829,1.0261457550713748,1.321269666950684,False,,2026-04-07T15:10:25.753282+00:00
53,evaluation,41,12.415319904976059,5306,31779,5.989257444402563,1.3525647878122982,False,,2026-04-07T15:10:26.095779+00:00
54,evaluation,42,12.63745638896944,1414,2505,1.7715700141442716,0.7952121291018557,False,,2026-04-07T15:10:26.317915+00:00
55,new_best,42,12.637532207998447,1414,2505,1.7715700141442716,0.7952121291018557,True,,2026-04-07T15:10:26.317983+00:00
56,step,42,12.637627258955035,,,,,False,step=42/80 new_best b1=1415 b2=2505 fitness=0.7952121291018557,2026-04-07T15:10:26.318079+00:00
57,evaluation,43,12.924806570983492,3917,11313,2.888179729384733,1.0971242015075404,False,,2026-04-07T15:10:26.605265+00:00
58,evaluation,44,13.167505503981374,1721,12138,7.05287623474724,0.8669379480299539,False,,2026-04-07T15:10:26.847963+00:00
59,evaluation,45,13.424072157009505,1978,23736,12.0,0.9646588016476016,False,,2026-04-07T15:10:27.104531+00:00
