new_best_idx,eval,elapsed_sec,b1,b2,ratio,fitness,delta_abs_vs_prev_best,delta_pct_vs_prev_best,plateau_since_prev_new_best
1,1,0.7718750680214725,17676,494928,28.0,3.493507733743172,,,
2,2,1.2253787890076637,9642,9642,1.0,1.8884265718807,1.605081161862472,45.944686091840516,0
3,4,2.3620452050236054,4769,133532,28.0,1.5332024283416104,0.3552241435390897,18.8105880751995,1
4,6,4.228603345982265,3245,6816,2.1004622496147918,1.115472512843553,0.4177299154980574,27.245581390703595,1
5,19,13.027757095987909,3139,5267,1.6779229053838802,1.001078147062799,0.11439436578075401,10.2552384270896,12
6,31,18.040062902029604,3129,5489,1.7542345797379355,0.9957465452316683,0.005331601831130683,0.5325859771061634,11
