phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 population_size=22 generations=14 mutation_prob=0.14 workers=12,1,0,0,0,,,1.0636984370648861e-05
2,init_best fitness=0.7515223564696498,1,22,22,1,0.7515223564696498,,7.355604428041261
3,generation=1/14 best_fitness=0.6587225926923566,23,43,21,1,0.6587225926923566,0.09279976377729326,5.081549422990065
4,generation=2/14 best_fitness=0.6515249529329594,44,64,21,1,0.6515249529329594,0.007197639759397134,4.762475841969717
5,generation=3/14 best_fitness=0.6515249529329594,65,85,21,0,0.6561876333144028,-0.0046626803814433515,4.5788016360020265
6,generation=4/14 best_fitness=0.6515249529329594,86,106,21,0,0.6604699544550385,-0.004282321140635759,4.504153056012001
7,generation=5/14 best_fitness=0.6408952523197513,107,127,21,1,0.6408952523197513,0.019574702135287225,4.281619605026208
8,generation=6/14 best_fitness=0.6408952523197513,128,148,21,0,0.642182608920848,-0.0012873566010966897,4.325197478989139
9,generation=7/14 best_fitness=0.6408952523197513,149,169,21,0,0.6456731203361414,-0.0034905114152934402,4.4514058320201
10,generation=8/14 best_fitness=0.6360417040414177,170,190,21,1,0.6360417040414177,0.00963141629472375,4.328164125967305
11,generation=9/14 best_fitness=0.6360417040414177,191,211,21,0,0.6374918355431873,-0.001450131501769647,4.35081373603316
12,generation=10/14 best_fitness=0.6360417040414177,212,232,21,0,0.6432691045920365,-0.005777269048849121,4.2912353349966
13,generation=11/14 best_fitness=0.6328382704523392,233,253,21,1,0.6328382704523392,0.010430834139697254,4.2091758829774335
14,generation=12/14 best_fitness=0.6294896161125507,254,274,21,1,0.6294896161125507,0.0033486543397884816,4.191013242001645
15,generation=13/14 best_fitness=0.6294896161125507,275,295,21,0,0.6395100752415601,-0.010020459129009396,4.264980792999268
16,generation=14/14 best_fitness=0.6294896161125507,296,316,21,0,0.6326428640459199,0.006867211195640266,4.244854755990673
