event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,successes,is_new_best,message,timestamp_utc
1,step,0,1.0997988283634186e-05,,,,,,False,numbers=80 max_curves_per_n=260 repeats_per_n=8 popsize=10 maxiter=11 workers=56,2026-05-19T11:54:30.343324+00:00
2,evaluation,1,123.53192187403329,4967,6531270,1314.9325548620898,86870.0903074589,544,False,,2026-05-19T11:56:33.875239+00:00
3,new_best,1,123.5356665099971,4967,6531270,1314.9325548620898,86870.0903074589,,True,,2026-05-19T11:56:33.878979+00:00
4,evaluation,2,184.69443470198894,143,401638,2808.6573426573427,236646.6103619123,0,False,,2026-05-19T11:57:35.037753+00:00
5,evaluation,3,643.4656430620234,348,34800000,100000.0,500933.3264062621,53,False,,2026-05-19T12:05:13.808959+00:00
6,evaluation,4,685.7387971070129,11501,280444,24.38431440744283,54529.92607039783,508,False,,2026-05-19T12:05:56.082113+00:00
7,new_best,4,685.7418006820371,11501,280444,24.38431440744283,54529.92607039783,,True,,2026-05-19T12:05:56.085113+00:00
8,evaluation,5,732.6563306680182,9984,16132,1.6157852564102564,156430.885979779,215,False,,2026-05-19T12:06:42.999647+00:00
9,evaluation,6,816.2474843320088,405686,38800571,95.64187820136756,51539.66031062857,640,False,,2026-05-19T12:08:06.590801+00:00
10,new_best,6,816.2507909429842,405686,38800571,95.64187820136756,51539.66031062857,,True,,2026-05-19T12:08:06.594103+00:00
11,evaluation,7,942.4387342720293,269372,760257,2.822331199976241,88771.09408342687,640,False,,2026-05-19T12:10:12.782050+00:00
12,evaluation,8,993.416240171995,656,75485,115.0685975609756,225120.22980105615,15,False,,2026-05-19T12:11:03.759557+00:00
13,evaluation,9,1045.0696679620305,115598,6067273,52.48596861537397,34966.17161344828,640,False,,2026-05-19T12:11:55.412984+00:00
14,new_best,9,1045.0727528019925,115598,6067273,52.48596861537397,34966.17161344828,,True,,2026-05-19T12:11:55.416065+00:00
15,evaluation,10,1199.0063402259839,3119,14525626,4657.142032702789,132650.10576533084,496,False,,2026-05-19T12:14:29.349656+00:00
16,evaluation,11,1772.5970473630005,893841,893841,1.0,321230.6560363771,640,False,,2026-05-19T12:24:02.940366+00:00
17,evaluation,12,1842.3879911309923,20146,106446,5.283728779906681,70796.48376426249,511,False,,2026-05-19T12:25:12.731311+00:00
18,evaluation,13,2273.96335592604,1168,24504663,20980.01969178082,385913.2234483059,291,False,,2026-05-19T12:32:24.306674+00:00
19,evaluation,14,2358.761461913993,2072,1706167,823.4396718146718,176604.31094840646,226,False,,2026-05-19T12:33:49.104781+00:00
20,evaluation,15,2457.666338938987,197276,3199494,16.218364119304933,56326.9217840095,640,False,,2026-05-19T12:35:28.009659+00:00
21,evaluation,16,2533.124208157009,31255,43016079,1376.2943209086545,47488.25052937005,640,False,,2026-05-19T12:36:43.467527+00:00
22,evaluation,17,2679.500792492996,56156,56156,1.0,136026.81934216665,466,False,,2026-05-19T12:39:09.844111+00:00
23,evaluation,18,2857.0857283240184,93738,93738,1.0,123600.88725795306,554,False,,2026-05-19T12:42:07.429048+00:00
24,evaluation,19,2948.054520576028,210,1420478,6764.1809523809525,255027.81259204051,4,False,,2026-05-19T12:43:38.397840+00:00
25,evaluation,20,3004.432933893986,549,52870,96.3023679417122,232329.59487544058,5,False,,2026-05-19T12:44:34.776253+00:00
26,evaluation,21,3063.9107734510326,115598,27646456,239.16033149362445,37077.85256570736,640,False,,2026-05-19T12:45:34.254093+00:00
27,evaluation,22,3121.473957707989,54208,9082177,167.54311171782763,36823.854245735274,640,False,,2026-05-19T12:46:31.817277+00:00
28,evaluation,23,3358.2201140450197,277821,630645,2.2699687928558316,124391.42564789618,640,False,,2026-05-19T12:50:28.563438+00:00
29,evaluation,24,4054.317273074994,726787,726787,1.0,402998.2338999563,640,False,,2026-05-19T13:02:04.660593+00:00
30,evaluation,25,4152.491721892031,12694,2204480,173.6631479439105,57200.4220300624,610,False,,2026-05-19T13:03:42.835043+00:00
31,evaluation,26,4267.825255459,162212,7150219,44.079470076196586,72323.18684579458,640,False,,2026-05-19T13:05:38.168577+00:00
32,evaluation,27,4375.088356585009,74330,47389537,637.5559935423113,65532.893003707286,640,False,,2026-05-19T13:07:25.431677+00:00
33,evaluation,28,4444.831423875992,5119,75485,14.7460441492479,146522.6780175109,286,False,,2026-05-19T13:08:35.174745+00:00
34,evaluation,29,4541.022619533003,13926,4551973,326.868662932644,64811.166209815856,631,False,,2026-05-19T13:10:11.365941+00:00
35,evaluation,30,4746.280092786008,3119,4654217,1492.2144918243027,193797.1445727513,387,False,,2026-05-19T13:13:36.623413+00:00
