event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,successes,is_new_best,message,timestamp_utc
1,step,0,1.041102223098278e-05,,,,,,False,numbers=80 max_curves_per_n=260 repeats_per_n=8 initial_samples=24 iterations=198 candidate_pool=2500 workers=56,2026-05-19T11:54:30.342780+00:00
2,evaluation,1,53.748897166049574,20154,956046,47.437034831795174,36350.95823381842,620,False,,2026-05-19T11:55:24.091681+00:00
3,new_best,1,53.75209118804196,20154,956046,47.437034831795174,36350.95823381842,,True,,2026-05-19T11:55:24.094862+00:00
4,evaluation,2,467.9163096600096,565021,609368,1.0784873482578523,245765.9061932594,640,False,,2026-05-19T12:02:18.259084+00:00
5,evaluation,3,561.4500720390351,455990,33270626,72.96349919954385,60417.22038263673,640,False,,2026-05-19T12:03:51.792846+00:00
6,evaluation,4,638.6031397490297,265,1432827,5406.894339622641,245554.05540904874,4,False,,2026-05-19T12:05:08.945915+00:00
7,evaluation,5,920.1087851360207,419552,419552,1.0,178478.79799828303,638,False,,2026-05-19T12:09:50.451560+00:00
8,evaluation,6,1037.3171834000386,602531,29753391,49.38068082804038,69141.72554742919,640,False,,2026-05-19T12:11:47.659958+00:00
9,evaluation,7,1078.56511812401,9558,661173,69.17482736974263,45419.939320585545,537,False,,2026-05-19T12:12:28.907894+00:00
10,evaluation,8,1145.9435830370057,247024,14625795,59.207991936006216,43583.127590601216,640,False,,2026-05-19T12:13:36.286358+00:00
11,evaluation,9,1222.739366702037,104,1696484,16312.346153846154,246635.33399507013,0,False,,2026-05-19T12:14:53.082140+00:00
12,evaluation,10,1267.4594451240264,3767,98118,26.046721529068225,157621.40613067115,208,False,,2026-05-19T12:15:37.802219+00:00
13,evaluation,11,1335.770008010033,34618,259693,7.501675428967589,47007.78508551921,612,False,,2026-05-19T12:16:46.112784+00:00
14,evaluation,12,1898.4372021380113,865604,865604,1.0,376310.2027559623,640,False,,2026-05-19T12:26:08.779978+00:00
