phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,successes_sum,success_rate,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=80 max_curves_per_n=260 repeats_per_n=8 initial_samples=24 iterations=198 candidate_pool=2500 workers=56,1,0,0,0,0,,,,1.041102223098278e-05
2,initial_design_completed points=24,1,24,24,2,10023,417.625,35602.20054688696,,2898.1683813849813
3,iteration=1/198 best_fitness=35602.20054688696,25,25,1,0,605,605.0,90262.05563811563,-54659.855091228674,137.18290166504448
4,iteration=2/198 best_fitness=35602.20054688696,26,26,1,0,639,639.0,54387.05885572217,35874.996782393464,88.60011460399255
5,iteration=3/198 best_fitness=35602.20054688696,27,27,1,0,628,628.0,150142.64547762388,-95755.58662190172,293.23141259298427
6,iteration=4/198 best_fitness=35602.20054688696,28,28,1,0,640,640.0,66887.65778138171,83254.98769624217,110.24454533698736
7,iteration=5/198 best_fitness=35602.20054688696,29,29,1,0,628,628.0,90750.21204247758,-23862.554261095866,151.83173897798406
8,iteration=6/198 best_fitness=35602.20054688696,30,30,1,0,640,640.0,221477.2022422904,-130726.99019981282,332.4258294890169
9,iteration=7/198 best_fitness=35602.20054688696,31,31,1,0,640,640.0,75988.53560270701,145488.6666395834,110.33911977999378
10,iteration=8/198 best_fitness=35602.20054688696,32,32,1,0,640,640.0,98481.16623204791,-22492.6306293409,152.2371684560203
11,iteration=9/198 best_fitness=35602.20054688696,33,33,1,0,444,444.0,100904.3129288606,-2423.1466968126915,82.4218452720088
12,iteration=10/198 best_fitness=35602.20054688696,34,34,1,0,640,640.0,82901.55905237977,18002.753876480827,165.8291979469941
13,iteration=11/198 best_fitness=35602.20054688696,35,35,1,0,640,640.0,129539.56809632157,-46638.0090439418,217.45674554101424
14,iteration=12/198 best_fitness=35602.20054688696,36,36,1,0,570,570.0,60727.50143560702,68812.06666071455,87.95692303898977
15,iteration=13/198 best_fitness=35602.20054688696,37,37,1,0,640,640.0,169157.719967297,-108430.21853168997,278.68869385001017
16,iteration=14/198 best_fitness=35602.20054688696,38,38,1,0,626,626.0,79940.30955768295,89217.41040961404,130.84153155697277
17,iteration=15/198 best_fitness=35602.20054688696,39,39,1,0,615,615.0,59866.0493830749,20074.260174608055,88.35993448400404
18,iteration=16/198 best_fitness=35602.20054688696,40,40,1,0,576,576.0,48137.93468781092,11728.114695263976,73.15610012202524
19,iteration=17/198 best_fitness=35602.20054688696,41,41,1,0,639,639.0,176080.44464078103,-127942.50995297011,292.5171263369848
20,iteration=18/198 best_fitness=35602.20054688696,42,42,1,0,640,640.0,76375.65212945349,99704.79251132754,145.0731840339722
21,iteration=19/198 best_fitness=35602.20054688696,43,43,1,0,640,640.0,98010.00235342898,-21634.35022397549,140.0756121770246
22,iteration=20/198 best_fitness=35602.20054688696,44,44,1,0,608,608.0,43378.85441218241,54631.14794124657,69.46778278599959
23,iteration=21/198 best_fitness=35602.20054688696,45,45,1,0,625,625.0,51654.13956257489,-8275.285150392483,90.47830461501144
24,iteration=22/198 best_fitness=35602.20054688696,46,46,1,0,525,525.0,69335.29194476636,-17681.152382191467,78.5921054329956
25,iteration=23/198 best_fitness=35602.20054688696,47,47,1,0,539,539.0,65771.70019438553,3563.5917503808305,78.11529285897268
26,iteration=24/198 best_fitness=35602.20054688696,48,48,1,0,438,438.0,154202.0586802563,-88430.35848587078,156.6289535810356
27,iteration=25/198 best_fitness=35602.20054688696,49,49,1,0,621,621.0,52931.641320292365,101270.41735996393,91.16378372895997
28,iteration=26/198 best_fitness=35602.20054688696,50,50,1,0,614,614.0,63245.378567817024,-10313.73724752466,95.66200661798939
29,iteration=27/198 best_fitness=35602.20054688696,51,51,1,0,617,617.0,68795.04412810464,-5549.665560287613,116.45655263302615
30,iteration=28/198 best_fitness=35602.20054688696,52,52,1,0,625,625.0,47416.134244710556,21378.90988339408,76.48133017797954
31,iteration=29/198 best_fitness=35602.20054688696,53,53,1,0,591,591.0,52543.380054753434,-5127.245810042878,76.30506227404112
32,iteration=30/198 best_fitness=35602.20054688696,54,54,1,0,620,620.0,53416.731187332116,-873.3511325786822,79.77857311198022
33,iteration=31/198 best_fitness=35602.20054688696,55,55,1,0,640,640.0,117019.81956763822,-63603.0883803061,187.41130415798398
34,iteration=32/198 best_fitness=35602.20054688696,56,56,1,0,640,640.0,65198.08536223554,51821.734205402674,109.15853405400412
35,iteration=33/198 best_fitness=35602.20054688696,57,57,1,0,640,640.0,77627.75928691005,-12429.673924674506,125.72651576501084
36,iteration=34/198 best_fitness=35602.20054688696,58,58,1,0,640,640.0,83293.96850656332,-5666.209219653276,137.70838389301207
37,iteration=35/198 best_fitness=35602.20054688696,59,59,1,0,614,614.0,48756.1652628969,34537.80324366642,68.45068012899719
38,iteration=36/198 best_fitness=35602.20054688696,60,60,1,0,621,621.0,46771.42432892895,1984.7409339679507,68.08843209099723
39,iteration=37/198 best_fitness=35602.20054688696,61,61,1,0,640,640.0,74307.71641196549,-27536.29208303654,125.38830557401525
40,iteration=38/198 best_fitness=35602.20054688696,62,62,1,0,640,640.0,127711.68512323977,-53403.96871127428,218.43292776495218
