group,run_count,median_objective,objective_ci_low,objective_ci_high,iqr_objective,cv_objective,success_share,median_runtime_sec,median_validation_gain_pct,validation_gain_ci_low,validation_gain_ci_high
pso,9,0.8559884256392252,0.8124703503563069,0.9119817171304021,0.0843395438278094,0.05423610191433278,0.0,70.93119788402691,87.68999983721662,87.49352563953323,88.5512830651858
de,9,0.9169362349493895,0.8739260919683147,0.9227263155626133,0.016140210442245007,0.023674465202673904,0.0,103.1541426529875,88.20857697379299,87.25339225500824,88.42499745905891
ga,9,0.9474575988133438,0.9067483684921172,0.9720955167140346,0.06219911249354482,0.038442597928956795,0.0,101.27744849096052,87.48645425114208,87.18337054572447,88.00313192469956
bo,9,0.9604992592649069,0.9188956943689846,0.9957465452316683,0.06149329600157216,0.05861168361657429,0.0,20.310900260985363,87.70440910273851,87.00574999804468,88.42803623673115
rs,9,1.0953403528255876,1.0387627517047804,1.2583986430545337,0.21466824747039936,0.09972568796251437,0.0,43.0711745780427,85.97696645363645,84.1833297140996,86.88310249372003
