analysis_level,run_count,median_objective,iqr_objective,median_runtime_sec,median_time_to_best_sec,median_evaluation_count,success_share,median_improvement_per_eval,median_improvement_per_sec,median_validation_gain_abs,median_validation_gain_pct
seed=20011,3,0.6712039879930671,0.004204718366963789,54.22079702501651,13.527073574019596,234,0.6666666666666666,0.000594699266142785,0.0026060236605306123,2.4561092969670426,59.876429022979785
