best_eval,best_eval_fraction,eval_per_sec,evaluation_count,improvement_percent,max_plateau_evals,median_plateau_evals,new_best_count,new_best_rate,p90_plateau_evals,time_to_best_sec,time_to_first_improvement_sec,total_runtime_sec,flag_late_best,flag_low_improvement,flag_low_signal,flag_plateau_too_long
49,0.8166666666666667,2.2585064045892267,60,36.76195484197152,21,8.0,5,0.08333333333333333,19.0,20.567872426996473,0.32255629100836813,26.56622973398771,False,False,False,False
