phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,successes_sum,success_rate,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
28,iteration=26/198 best_fitness=27289.29869066411,50,50,1,0,601,601.0,29319.79408121577,1542.5189984403914,43.85207529400941
29,iteration=27/198 best_fitness=27289.29869066411,51,51,1,0,489,489.0,64831.59050216026,-35511.79642094449,50.52745350799523
30,iteration=28/198 best_fitness=27289.29869066411,52,52,1,0,610,610.0,40971.33465681125,23860.255845349013,60.800375115999486
31,iteration=29/198 best_fitness=27289.29869066411,53,53,1,0,562,562.0,36955.371904051404,4015.9627527598423,41.3436039040098
32,iteration=30/198 best_fitness=27289.29869066411,54,54,1,0,589,589.0,34976.209866578065,1979.1620374733393,51.757634857989615
33,iteration=31/198 best_fitness=27289.29869066411,55,55,1,0,571,571.0,32563.273840182883,2412.936026395182,44.06506879499648
34,iteration=32/198 best_fitness=27289.29869066411,56,56,1,0,482,482.0,65844.46941999937,-33281.195579816485,46.24209515700932
35,iteration=33/198 best_fitness=26945.019270520697,57,57,1,1,637,637.0,26945.019270520697,38899.45014947867,41.32306850000168
36,iteration=34/198 best_fitness=26945.019270520697,58,58,1,0,637,637.0,29198.54394364962,-2253.5246731289226,43.57900437101489
37,iteration=35/198 best_fitness=26750.161655428747,59,59,1,1,634,634.0,26750.161655428747,2448.3822882208733,41.68773286198848
38,iteration=36/198 best_fitness=26750.161655428747,60,60,1,0,632,632.0,30083.36295123676,-3333.201295808012,42.053201222995995
39,iteration=37/198 best_fitness=26750.161655428747,61,61,1,0,584,584.0,32148.407617842677,-2065.044666605918,44.87585884501459
40,iteration=38/198 best_fitness=26750.161655428747,62,62,1,0,596,596.0,44873.87475635391,-12725.46713851123,64.79660893199616
41,iteration=39/198 best_fitness=26750.161655428747,63,63,1,0,279,279.0,176941.6952477616,-132067.8204914077,112.86180388098
42,iteration=40/198 best_fitness=26750.161655428747,64,64,1,0,546,546.0,41953.93452040813,134987.76072735348,43.60666997401859
43,iteration=41/198 best_fitness=26750.161655428747,65,65,1,0,630,630.0,30916.710277620496,11037.224242787637,44.64011348399799
44,iteration=42/198 best_fitness=26750.161655428747,66,66,1,0,639,639.0,35426.75518655036,-4510.044908929867,58.70019827698707
45,iteration=43/198 best_fitness=26750.161655428747,67,67,1,0,630,630.0,33649.558664770484,1777.1965217798788,47.17001918100868
46,iteration=44/198 best_fitness=26750.161655428747,68,68,1,0,640,640.0,28479.837755252865,5169.720909517619,41.33170842000982
47,iteration=45/198 best_fitness=26750.161655428747,69,69,1,0,578,578.0,30419.781631486403,-1939.9438762335376,42.689042026991956
48,iteration=46/198 best_fitness=26750.161655428747,70,70,1,0,562,562.0,35696.79422364681,-5277.012592160405,41.491257340006996
49,iteration=47/198 best_fitness=25221.392810619946,71,71,1,1,638,638.0,25221.392810619946,10475.401413026862,43.23772416400607
50,iteration=48/198 best_fitness=25221.392810619946,72,72,1,0,638,638.0,25713.631579056673,-492.2387684367277,39.841694101982284
51,iteration=49/198 best_fitness=25221.392810619946,73,73,1,0,637,637.0,25604.56752918826,109.06404986841153,39.7530815640057
52,iteration=50/198 best_fitness=25221.392810619946,74,74,1,0,639,639.0,28833.00858142511,-3228.441052236849,42.23910766400513
53,iteration=51/198 best_fitness=25221.392810619946,75,75,1,0,636,636.0,26338.28083345754,2494.727747967572,38.53683704099967
54,iteration=52/198 best_fitness=25221.392810619946,76,76,1,0,633,633.0,26601.48875416984,-263.20792071230244,38.12968660399201
55,iteration=53/198 best_fitness=25221.392810619946,77,77,1,0,637,637.0,27651.31349070054,-1049.8247365306997,40.89735654499964
56,iteration=54/198 best_fitness=25006.481731835065,78,78,1,1,640,640.0,25006.481731835065,2644.8317588654754,37.06692867798847
57,iteration=55/198 best_fitness=25006.481731835065,79,79,1,0,639,639.0,25831.49926135933,-825.0175295242661,41.331311947025824
58,iteration=56/198 best_fitness=25006.481731835065,80,80,1,0,638,638.0,25861.093205298403,-29.593943939071323,39.27572983398568
59,iteration=57/198 best_fitness=25006.481731835065,81,81,1,0,640,640.0,28254.297834277822,-2393.20462897942,43.94954609501292
60,iteration=58/198 best_fitness=25006.481731835065,82,82,1,0,637,637.0,27120.57255258458,1133.7252816932414,46.34268692199839
61,iteration=59/198 best_fitness=25006.481731835065,83,83,1,0,639,639.0,26296.381943768884,824.1906088156975,45.258833289990434
62,iteration=60/198 best_fitness=25006.481731835065,84,84,1,0,636,636.0,29028.256212007254,-2731.874268238371,44.63683089098777
63,iteration=61/198 best_fitness=24974.84763300614,85,85,1,1,637,637.0,24974.84763300614,4053.408579001116,46.07924190899939
64,iteration=62/198 best_fitness=24974.84763300614,86,86,1,0,640,640.0,25570.34539014492,-595.4977571387826,39.92407490001642
65,iteration=63/198 best_fitness=24974.84763300614,87,87,1,0,638,638.0,28453.992048426753,-2883.646658281832,44.26304653499392
66,iteration=64/198 best_fitness=24974.84763300614,88,88,1,0,638,638.0,25555.006678861646,2898.9853695651072,41.05220174998976
67,iteration=65/198 best_fitness=24974.84763300614,89,89,1,0,633,633.0,27012.652035828396,-1457.6453569667501,39.47246938402532
68,iteration=66/198 best_fitness=24974.84763300614,90,90,1,0,638,638.0,27641.09377489258,-628.4417390641829,41.08364217999042
69,iteration=67/198 best_fitness=24974.84763300614,91,91,1,0,639,639.0,28477.528813595964,-836.4350387033846,42.97054772800766
70,iteration=68/198 best_fitness=24974.84763300614,92,92,1,0,637,637.0,26103.578143964423,2373.95066963154,45.76453165599378
71,iteration=69/198 best_fitness=24974.84763300614,93,93,1,0,636,636.0,27314.568633514864,-1210.9904895504405,42.76407565298723
72,iteration=70/198 best_fitness=24974.84763300614,94,94,1,0,638,638.0,28418.76358343061,-1104.1949499157454,45.89087688800646
73,iteration=71/198 best_fitness=24974.84763300614,95,95,1,0,639,639.0,27093.296975016838,1325.4666084137716,47.37102167800185
74,iteration=72/198 best_fitness=24974.84763300614,96,96,1,0,639,639.0,27202.029979067556,-108.73300405071859,46.84213855100097
75,iteration=73/198 best_fitness=24974.84763300614,97,97,1,0,640,640.0,25251.98192024105,1950.0480588265054,39.208972602005815
76,iteration=74/198 best_fitness=24974.84763300614,98,98,1,0,640,640.0,26405.287423901464,-1153.3055036604128,40.86950194099336
77,iteration=75/198 best_fitness=24974.84763300614,99,99,1,0,640,640.0,25517.779627867785,887.5077960336785,37.45710840501124
78,iteration=76/198 best_fitness=24974.84763300614,100,100,1,0,638,638.0,28166.497460839655,-2648.71783297187,42.09053988798405
79,iteration=77/198 best_fitness=24974.84763300614,101,101,1,0,640,640.0,27335.272732498943,831.2247283407123,43.55646120599704
80,iteration=78/198 best_fitness=24974.84763300614,102,102,1,0,639,639.0,26507.99207602191,827.2806564770326,38.17385853000451
81,iteration=79/198 best_fitness=24974.84763300614,103,103,1,0,640,640.0,28393.75033906881,-1885.7582630469005,43.666234489995986
82,iteration=80/198 best_fitness=24974.84763300614,104,104,1,0,637,637.0,27608.185037407893,785.5653016609176,42.15512568500708
83,iteration=81/198 best_fitness=24974.84763300614,105,105,1,0,639,639.0,25488.822046081168,2119.362991326725,42.753289385000244
84,iteration=82/198 best_fitness=24974.84763300614,106,106,1,0,638,638.0,25164.920752232047,323.90129384912143,41.718881208013045
85,iteration=83/198 best_fitness=24974.84763300614,107,107,1,0,638,638.0,25282.95512512739,-118.03437289534486,36.404749786976026
86,iteration=84/198 best_fitness=24171.35172181559,108,108,1,1,639,639.0,24171.35172181559,1111.6034033118012,43.11254122201353
87,iteration=85/198 best_fitness=24171.35172181559,109,109,1,0,637,637.0,28454.870610792204,-4283.518888976614,43.18136853299802
88,iteration=86/198 best_fitness=24171.35172181559,110,110,1,0,631,631.0,31112.648331374385,-2657.7777205821803,49.32701470601023
89,iteration=87/198 best_fitness=24171.35172181559,111,111,1,0,638,638.0,27891.245156012883,3221.403175361502,46.43948245598585
90,iteration=88/198 best_fitness=24171.35172181559,112,112,1,0,639,639.0,26662.404384288657,1228.8407717242262,41.58573972299928
91,iteration=89/198 best_fitness=24171.35172181559,113,113,1,0,640,640.0,25437.49952756074,1224.904856727917,37.909273533994565
92,iteration=90/198 best_fitness=24171.35172181559,114,114,1,0,638,638.0,28152.025036704254,-2714.525509143514,47.2358917100064
93,iteration=91/198 best_fitness=24171.35172181559,115,115,1,0,639,639.0,26592.315416341844,1559.7096203624096,42.932942760991864
94,iteration=92/198 best_fitness=24171.35172181559,116,116,1,0,638,638.0,27761.971254903256,-1169.6558385614117,41.44946747799986
95,iteration=93/198 best_fitness=24171.35172181559,117,117,1,0,638,638.0,27369.59104143447,392.3802134687867,42.891664629016304
96,iteration=94/198 best_fitness=24171.35172181559,118,118,1,0,637,637.0,27472.08219878532,-102.4911573508507,41.64605410100194
97,iteration=95/198 best_fitness=24171.35172181559,119,119,1,0,634,634.0,28032.476761380858,-560.3945625955384,45.94037338998169
98,iteration=96/198 best_fitness=24171.35172181559,120,120,1,0,638,638.0,24785.788110369085,3246.688651011773,39.89684543001931
99,iteration=97/198 best_fitness=24171.35172181559,121,121,1,0,637,637.0,26707.224827528207,-1921.436717159122,44.31087379399105
100,iteration=98/198 best_fitness=24171.35172181559,122,122,1,0,638,638.0,26785.151980910796,-77.92715338258859,45.19382921498618
101,iteration=99/198 best_fitness=24171.35172181559,123,123,1,0,638,638.0,27548.921930329907,-763.7699494191111,42.0120845400088
102,iteration=100/198 best_fitness=24171.35172181559,124,124,1,0,638,638.0,25337.843183521127,2211.07874680878,43.143369152006926
103,iteration=101/198 best_fitness=24171.35172181559,125,125,1,0,639,639.0,26124.04708961576,-786.2039060946336,40.931945674004965
104,iteration=102/198 best_fitness=24171.35172181559,126,126,1,0,638,638.0,25254.61382383166,869.4332657841005,40.588634252984775
105,iteration=103/198 best_fitness=24171.35172181559,127,127,1,0,637,637.0,27327.841183503915,-2073.2273596722553,44.32928467800957
106,iteration=104/198 best_fitness=24171.35172181559,128,128,1,0,635,635.0,26236.54228268513,1091.2989008187833,47.05398535801214
107,iteration=105/198 best_fitness=24171.35172181559,129,129,1,0,635,635.0,25603.19407848936,633.3482041957723,40.01997106097406
108,iteration=106/198 best_fitness=24171.35172181559,130,130,1,0,637,637.0,24750.06413373998,853.1299447493802,36.26341390502057
109,iteration=107/198 best_fitness=24171.35172181559,131,131,1,0,639,639.0,25599.58078804293,-849.5166543029518,42.17549266098649
110,iteration=108/198 best_fitness=24171.35172181559,132,132,1,0,640,640.0,24607.76561908824,991.8151689546903,40.63547689499683
111,iteration=109/198 best_fitness=24171.35172181559,133,133,1,0,640,640.0,27839.97869788247,-3232.2130787942297,43.802574283006834
112,iteration=110/198 best_fitness=24171.35172181559,134,134,1,0,638,638.0,29171.99382145669,-1332.0151235742196,49.45248095900752
113,iteration=111/198 best_fitness=24171.35172181559,135,135,1,0,638,638.0,28025.85733150132,1146.13648995537,47.18070487698424
114,iteration=112/198 best_fitness=24171.35172181559,136,136,1,0,640,640.0,26543.612751788005,1482.244579713315,38.47860194701934
115,iteration=113/198 best_fitness=24171.35172181559,137,137,1,0,640,640.0,24621.66653646269,1921.9462153253153,39.49187323098886
116,iteration=114/198 best_fitness=24171.35172181559,138,138,1,0,638,638.0,28396.247605710414,-3774.5810692477244,44.03123960000812
117,iteration=115/198 best_fitness=24171.35172181559,139,139,1,0,636,636.0,27136.87963823595,1259.3679674744635,41.638024791987846
118,iteration=116/198 best_fitness=24171.35172181559,140,140,1,0,639,639.0,28720.374238326203,-1583.4946000902528,42.93225191801321
119,iteration=117/198 best_fitness=24171.35172181559,141,141,1,0,633,633.0,28050.03412045795,670.3401178682543,47.75287055099034
120,iteration=118/198 best_fitness=24171.35172181559,142,142,1,0,637,637.0,26838.812057926243,1211.222062531706,45.79541081600473
121,iteration=119/198 best_fitness=24171.35172181559,143,143,1,0,638,638.0,27934.877834536564,-1096.0657766103213,42.24931201498839
122,iteration=120/198 best_fitness=24171.35172181559,144,144,1,0,639,639.0,25856.567521042944,2078.310313493621,39.870507786021335
123,iteration=121/198 best_fitness=24171.35172181559,145,145,1,0,638,638.0,27026.008914722188,-1169.4413936792444,42.41668227099581
124,iteration=122/198 best_fitness=24171.35172181559,146,146,1,0,639,639.0,26816.397689593814,209.61122512837392,39.1831565759785
125,iteration=123/198 best_fitness=24171.35172181559,147,147,1,0,637,637.0,27200.565428671234,-384.16773907742026,39.701162928016856
126,iteration=124/198 best_fitness=24171.35172181559,148,148,1,0,638,638.0,27359.267575347276,-158.7021466760416,40.883644140994875
127,iteration=125/198 best_fitness=24171.35172181559,149,149,1,0,637,637.0,25551.44777962103,1807.8197957262455,40.75831394200213
128,iteration=126/198 best_fitness=24171.35172181559,150,150,1,0,638,638.0,27164.325053341854,-1612.8772737208237,40.42860985599691
129,iteration=127/198 best_fitness=24171.35172181559,151,151,1,0,638,638.0,28827.0437248694,-1662.7186715275457,53.591590586001985
130,iteration=128/198 best_fitness=24171.35172181559,152,152,1,0,639,639.0,27444.16616347584,1382.8775613935613,47.998508182005025
131,iteration=129/198 best_fitness=24171.35172181559,153,153,1,0,638,638.0,29254.373531308975,-1810.2073678331362,47.08889315399574
132,iteration=130/198 best_fitness=24171.35172181559,154,154,1,0,639,639.0,25589.267719147192,3665.1058121617825,40.23831503599649
133,iteration=131/198 best_fitness=24171.35172181559,155,155,1,0,638,638.0,26497.556098418627,-908.2883792714347,40.83959596499335
134,iteration=132/198 best_fitness=24171.35172181559,156,156,1,0,635,635.0,28404.53533643995,-1906.979238021322,45.77825070801191
135,iteration=133/198 best_fitness=24171.35172181559,157,157,1,0,636,636.0,29562.491377384085,-1157.9560409441365,47.514575768989744
136,iteration=134/198 best_fitness=24171.35172181559,158,158,1,0,546,546.0,42139.96419450117,-12577.472817117083,41.657318008015864
137,iteration=135/198 best_fitness=24171.35172181559,159,159,1,0,638,638.0,24722.274302907335,17417.689891593833,47.35254235798493
138,iteration=136/198 best_fitness=24171.35172181559,160,160,1,0,639,639.0,28786.77666759013,-4064.502364682794,49.420939088013256
139,iteration=137/198 best_fitness=24171.35172181559,161,161,1,0,638,638.0,26656.04230080209,2130.7343667880377,44.97114041398163
140,iteration=138/198 best_fitness=24171.35172181559,162,162,1,0,639,639.0,25937.482715107635,718.5595856944565,42.237233442021534
141,iteration=139/198 best_fitness=24171.35172181559,163,163,1,0,638,638.0,27988.204209170435,-2050.7214940628,42.43629177700495
142,iteration=140/198 best_fitness=24171.35172181559,164,164,1,0,639,639.0,26323.637905248797,1664.5663039216379,39.50798300598399
143,iteration=141/198 best_fitness=24171.35172181559,165,165,1,0,638,638.0,26050.764541758344,272.8733634904529,41.86683623699355
144,iteration=142/198 best_fitness=24171.35172181559,166,166,1,0,639,639.0,26435.297240341588,-384.5326985832435,38.46143102901988
145,iteration=143/198 best_fitness=24171.35172181559,167,167,1,0,638,638.0,28357.101664332477,-1921.8044239908886,39.97200930098188
146,iteration=144/198 best_fitness=24171.35172181559,168,168,1,0,637,637.0,28635.077881094385,-277.9762167619083,42.801106026017806
147,iteration=145/198 best_fitness=24171.35172181559,169,169,1,0,638,638.0,26835.823850605375,1799.25403048901,44.01551424700301
148,iteration=146/198 best_fitness=24171.35172181559,170,170,1,0,630,630.0,28336.60934436719,-1500.785493761814,41.51953188198968
149,iteration=147/198 best_fitness=24171.35172181559,171,171,1,0,639,639.0,25333.675927858858,3002.933416508331,37.173222645011265
150,iteration=148/198 best_fitness=24171.35172181559,172,172,1,0,637,637.0,27007.23820033938,-1673.5622724805216,40.24972010299098
151,iteration=149/198 best_fitness=24171.35172181559,173,173,1,0,639,639.0,26664.091170477277,343.1470298621025,39.92835460198694
152,iteration=150/198 best_fitness=24171.35172181559,174,174,1,0,640,640.0,29524.98854160909,-2860.897371131814,46.171097353013465
153,iteration=151/198 best_fitness=24171.35172181559,175,175,1,0,639,639.0,27070.566617093336,2454.4219245157547,43.52173100798973
154,iteration=152/198 best_fitness=24171.35172181559,176,176,1,0,635,635.0,30623.892842661407,-3553.326225568071,45.280673005996505
155,iteration=153/198 best_fitness=24171.35172181559,177,177,1,0,638,638.0,25862.552866186543,4761.339976474865,40.09288803100935
156,iteration=154/198 best_fitness=24171.35172181559,178,178,1,0,638,638.0,26912.221723552793,-1049.6688573662504,41.834838254988426
157,iteration=155/198 best_fitness=24171.35172181559,179,179,1,0,639,639.0,27515.549043867468,-603.3273203146746,42.55953242001124
158,iteration=156/198 best_fitness=24171.35172181559,180,180,1,0,638,638.0,25508.09846390448,2007.4505799629878,37.99811234101071
159,iteration=157/198 best_fitness=24171.35172181559,181,181,1,0,638,638.0,24564.656414445217,943.4420494592632,40.88627780097886
160,iteration=158/198 best_fitness=24171.35172181559,182,182,1,0,638,638.0,26379.8945389634,-1815.2381245181823,40.64016784602427
161,iteration=159/198 best_fitness=24171.35172181559,183,183,1,0,639,639.0,29120.211509285346,-2740.3169703219464,46.68043032698915
162,iteration=160/198 best_fitness=24171.35172181559,184,184,1,0,636,636.0,29457.839781738512,-337.6282724531666,41.79994414400426
163,iteration=161/198 best_fitness=24171.35172181559,185,185,1,0,637,637.0,26269.963279435524,3187.8765023029882,47.413237262982875
164,iteration=162/198 best_fitness=24171.35172181559,186,186,1,0,633,633.0,27466.168746626063,-1196.205467190539,42.02476738599944
165,iteration=163/198 best_fitness=24171.35172181559,187,187,1,0,639,639.0,28372.784720430245,-906.6159738041824,50.712249750999035
166,iteration=164/198 best_fitness=24171.35172181559,188,188,1,0,637,637.0,27090.381193692956,1282.4035267372892,43.09196848102147
167,iteration=165/198 best_fitness=24171.35172181559,189,189,1,0,640,640.0,26530.852533947127,559.5286597458289,38.830137949989876
168,iteration=166/198 best_fitness=24171.35172181559,190,190,1,0,636,636.0,27482.499019132247,-951.6464851851197,46.4369905340136
169,iteration=167/198 best_fitness=24171.35172181559,191,191,1,0,635,635.0,28837.86435924374,-1355.3653401114934,50.60401399398688
170,iteration=168/198 best_fitness=24171.35172181559,192,192,1,0,639,639.0,26526.03428272625,2311.83007651749,45.18375938999816
171,iteration=169/198 best_fitness=24171.35172181559,193,193,1,0,637,637.0,26764.8683865551,-238.83410382884904,43.042116483993595
172,iteration=170/198 best_fitness=24171.35172181559,194,194,1,0,638,638.0,26260.461168186193,504.4072183689059,44.746029817004455
173,iteration=171/198 best_fitness=24171.35172181559,195,195,1,0,638,638.0,26237.86819590876,22.592972277434455,42.91810085900943
174,iteration=172/198 best_fitness=24171.35172181559,196,196,1,0,638,638.0,26332.647877052368,-94.7796811436092,39.33865971499472
175,iteration=173/198 best_fitness=24171.35172181559,197,197,1,0,637,637.0,29425.874915712357,-3093.2270386599885,47.22160927898949
176,iteration=174/198 best_fitness=24171.35172181559,198,198,1,0,639,639.0,26826.796346247356,2599.0785694650003,44.79276226699585
177,iteration=175/198 best_fitness=24171.35172181559,199,199,1,0,636,636.0,28656.218847496748,-1829.4225012493916,45.33157286202186
178,iteration=176/198 best_fitness=24171.35172181559,200,200,1,0,636,636.0,27761.21226155903,895.0065859377173,41.586342818976846
179,iteration=177/198 best_fitness=24171.35172181559,201,201,1,0,640,640.0,28274.008065590897,-512.7958040318663,45.56649573601317
180,iteration=178/198 best_fitness=24171.35172181559,202,202,1,0,638,638.0,28369.151247492027,-95.14318190113045,44.56335274298908
181,iteration=179/198 best_fitness=24171.35172181559,203,203,1,0,637,637.0,25781.300429206676,2587.850818285351,42.1369645090017
182,iteration=180/198 best_fitness=24171.35172181559,204,204,1,0,637,637.0,28356.205451025908,-2574.9050218192315,43.32300829101587
183,iteration=181/198 best_fitness=24171.35172181559,205,205,1,0,639,639.0,26003.121629676953,2353.083821348955,38.14493606399628
184,iteration=182/198 best_fitness=24171.35172181559,206,206,1,0,637,637.0,28139.826025121147,-2136.7043954441942,45.470960525010014
185,iteration=183/198 best_fitness=24171.35172181559,207,207,1,0,636,636.0,27097.097760439938,1042.728264681209,44.6309026539966
186,iteration=184/198 best_fitness=24171.35172181559,208,208,1,0,636,636.0,27054.098554315442,42.999206124495686,43.60406473997864
187,iteration=185/198 best_fitness=24171.35172181559,209,209,1,0,636,636.0,28411.965067049587,-1357.8665127341446,44.40632923800149
188,iteration=186/198 best_fitness=24171.35172181559,210,210,1,0,640,640.0,25693.01456107234,2718.9505059772455,45.0625318630191
189,iteration=187/198 best_fitness=24171.35172181559,211,211,1,0,640,640.0,26417.11414277792,-724.0995817055773,40.7941294379998
190,iteration=188/198 best_fitness=24171.35172181559,212,212,1,0,639,639.0,26244.745388767005,172.3687540109131,42.55103920897818
191,iteration=189/198 best_fitness=24171.35172181559,213,213,1,0,638,638.0,28302.286853096975,-2057.54146432997,46.226863247022266
192,iteration=190/198 best_fitness=24171.35172181559,214,214,1,0,636,636.0,27361.333722371783,940.9531307251928,43.194189689995255
193,iteration=191/198 best_fitness=24171.35172181559,215,215,1,0,639,639.0,25895.487778501374,1465.8459438704085,43.580572075996315
194,iteration=192/198 best_fitness=24171.35172181559,216,216,1,0,638,638.0,27861.898563483483,-1966.4107849821085,43.5670533819939
195,iteration=193/198 best_fitness=24171.35172181559,217,217,1,0,639,639.0,24587.59454853387,3274.304014949612,44.01544556202134
196,iteration=194/198 best_fitness=24171.35172181559,218,218,1,0,635,635.0,25782.57584965453,-1194.9813011206606,49.73379286198178
197,iteration=195/198 best_fitness=24171.35172181559,219,219,1,0,636,636.0,26635.63438883877,-853.0585391842396,44.91074880800443
198,iteration=196/198 best_fitness=24171.35172181559,220,220,1,0,639,639.0,26161.583670491964,474.0507183468071,43.77947426799801
199,iteration=197/198 best_fitness=24171.35172181559,221,221,1,0,637,637.0,25164.99439430476,996.5892761872055,39.89679454799625
200,iteration=198/198 best_fitness=24171.35172181559,222,222,1,0,638,638.0,26158.948312867124,-993.9539185623653,42.434307112009265
