event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,is_new_best,message,timestamp_utc
1,step,0,5.123030859977007e-06,,,,,False,numbers=20 curves_per_n=12 swarm_size=18 iterations=12 workers=12,2026-04-09T10:43:51.127188+00:00
2,evaluation,1,0.4201504040393047,8158,195792,24.0,1.6509707907884148,False,,2026-04-09T10:43:51.547344+00:00
3,evaluation,2,0.6758221500203945,2819,27572,9.780773323873714,0.9757319675991312,False,,2026-04-09T10:43:51.803014+00:00
4,evaluation,3,0.9735985100269318,6076,14940,2.4588545095457537,1.1660464500600938,False,,2026-04-09T10:43:52.100812+00:00
5,evaluation,4,1.2434494850458577,4532,9916,2.1879964695498675,1.0230675546627026,False,,2026-04-09T10:43:52.370646+00:00
6,evaluation,5,1.475111072009895,2094,2767,1.3213944603629417,0.796743832557695,False,,2026-04-09T10:43:52.602303+00:00
7,evaluation,6,1.7764925390365534,3383,81192,24.0,1.1750451935222372,False,,2026-04-09T10:43:52.903685+00:00
8,evaluation,7,2.2359574330039322,15645,15645,1.0,1.9647722748923115,False,,2026-04-09T10:43:53.363148+00:00
9,evaluation,8,2.9544836440472864,21815,364984,16.7308732523493,3.2942481955396943,False,,2026-04-09T10:43:54.081675+00:00
10,evaluation,9,3.4078378960257396,15746,15746,1.0,1.9582330872071907,False,,2026-04-09T10:43:54.535029+00:00
11,evaluation,10,4.212034072028473,32582,50096,1.537536062856792,3.7255152846337296,False,,2026-04-09T10:43:55.339225+00:00
12,evaluation,11,4.491621599008795,2943,54247,18.43255181787292,1.0610733015055303,False,,2026-04-09T10:43:55.618811+00:00
13,evaluation,12,5.259833992051426,32523,32523,1.0,3.553408595122164,False,,2026-04-09T10:43:56.387025+00:00
14,evaluation,13,5.493951245036442,2035,14683,7.215233415233415,0.8505361205316149,False,,2026-04-09T10:43:56.621143+00:00
15,evaluation,14,6.487910447001923,40746,169360,4.156481617827517,4.419898778805509,False,,2026-04-09T10:43:57.615101+00:00
16,evaluation,15,7.155666698003188,26902,26902,1.0,3.0096930610307027,False,,2026-04-09T10:43:58.282858+00:00
17,evaluation,16,7.487201757030562,7787,9944,1.27700012841916,1.3082916195271537,False,,2026-04-09T10:43:58.614393+00:00
18,evaluation,17,7.907456936023664,8310,199440,24.0,1.7568325536558405,False,,2026-04-09T10:43:59.034647+00:00
19,evaluation,18,8.232980163011234,4280,102720,24.0,1.3184101768711116,False,,2026-04-09T10:43:59.360171+00:00
