phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,successes_sum,success_rate,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 max_curves_per_n=100 repeats_per_n=3 initial_samples=16 iterations=22 candidate_pool=2500 workers=56,1,0,0,0,0,,,,6.246000339160673e-06
2,initial_design_completed points=16,1,16,16,2,48,3.0,468537.16541916673,,37.123244645999876
3,iteration=1/22 best_fitness=385011.1518247674,17,17,1,1,31,31.0,385011.1518247674,83526.01359439932,4.178685605998908
4,iteration=2/22 best_fitness=318243.19222606753,18,18,1,1,35,35.0,318243.19222606753,66767.95959869988,4.330137202001424
5,iteration=3/22 best_fitness=184733.45676290043,19,19,1,1,43,43.0,184733.45676290043,133509.7354631671,4.020593994999217
6,iteration=4/22 best_fitness=184733.45676290043,20,20,1,0,25,25.0,485038.5898924338,-300305.1331295334,3.5645024690002174
7,iteration=5/22 best_fitness=184733.45676290043,21,21,1,0,36,36.0,301586.09886599955,183452.49102643423,3.8591053710006236
8,iteration=6/22 best_fitness=184733.45676290043,22,22,1,0,2,2.0,868244.5687233816,-566658.4698573821,1.9321994049987552
9,iteration=7/22 best_fitness=184733.45676290043,23,23,1,0,35,35.0,318267.32841828413,549977.2403050975,4.146763574000943
10,iteration=8/22 best_fitness=184733.45676290043,24,24,1,0,12,12.0,701712.3299638171,-383445.001545533,2.7688795499998378
11,iteration=9/22 best_fitness=184733.45676290043,25,25,1,0,27,27.0,451727.6764723168,249984.65349150036,3.8599259949987754
12,iteration=10/22 best_fitness=184733.45676290043,26,26,1,0,37,37.0,284912.73868101666,166814.93779130012,4.386521130001711
13,iteration=11/22 best_fitness=184733.45676290043,27,27,1,0,39,39.0,251533.91693868372,33378.82174233295,3.868230535999828
14,iteration=12/22 best_fitness=184733.45676290043,28,28,1,0,34,34.0,334870.18900228327,-83336.27206359955,4.141256318998785
15,iteration=13/22 best_fitness=184733.45676290043,29,29,1,0,28,28.0,435194.43231444916,-100324.2433121659,4.232198400000925
16,iteration=14/22 best_fitness=184733.45676290043,30,30,1,0,28,28.0,435071.8913683491,122.54094610008178,4.149700337000468
17,iteration=15/22 best_fitness=184733.45676290043,31,31,1,0,28,28.0,435104.6287534019,-32.73738505283836,4.124061134998556
18,iteration=16/22 best_fitness=84928.0066429838,32,32,1,1,49,49.0,84928.0066429838,350176.6221104181,5.08267471399995
19,iteration=17/22 best_fitness=84928.0066429838,33,33,1,0,44,44.0,168396.1221594675,-83468.11551648368,5.518905837001512
20,iteration=18/22 best_fitness=84837.79996068416,34,34,1,1,49,49.0,84837.79996068416,83558.32219878332,5.8091013739995105
21,iteration=19/22 best_fitness=84837.79996068416,35,35,1,0,44,44.0,168418.0330338166,-83580.23307313245,5.571540634000485
22,iteration=20/22 best_fitness=84837.79996068416,36,36,1,0,42,42.0,201686.28118641715,-33268.24815260054,5.247290366998641
23,iteration=21/22 best_fitness=84837.79996068416,37,37,1,0,34,34.0,335325.421591149,-133639.14040473185,5.863014303000455
24,iteration=22/22 best_fitness=84837.79996068416,38,38,1,0,43,43.0,184974.80546468406,150350.61612646494,5.790714791999562
