new_best_idx,eval,elapsed_sec,b1,b2,ratio,fitness,successes,delta_abs_vs_prev_best,delta_pct_vs_prev_best,plateau_since_prev_new_best
1,20,60.101241547992686,9046,442677,48.93621490161397,99445.54930593955,28,,,
2,40,127.8167846709839,12953,277944,21.457886203968194,78742.70718089712,34,20702.84212504243,20.818269162907544,19
3,61,207.835185361997,19810,160232,8.088440181726401,65252.599965104804,38,13490.107215792319,17.131881413222484,20
4,68,295.8207655249862,18218,337315,18.515479196399166,36743.41555725009,46,28509.184407854715,43.69049573978753,6
5,154,720.0360007919953,27752,523314,18.856803113289132,30886.17481169796,49,5857.240745552128,15.940926167916897,85
6,232,1070.4710604659922,25467,474702,18.639886912474967,29306.30299941773,49,1579.871812280231,5.115142363572532,77
