event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,is_new_best,message,timestamp_utc
1,step,0,4.265981260687113e-06,,,,,False,numbers=20 curves_per_n=12 initial_samples=16 iterations=22 candidate_pool=2500 workers=12,2026-04-08T11:11:52.693104+00:00
2,evaluation,1,0.2252666379790753,2053,26570,12.94203604481247,0.7940733535797335,False,,2026-04-08T11:11:52.918377+00:00
3,new_best,1,0.2253240789868869,2053,26570,12.94203604481247,0.7940733535797335,True,,2026-04-08T11:11:52.918424+00:00
4,evaluation,2,0.8183920970186591,18785,364483,19.402874634016502,2.220060714025749,False,,2026-04-08T11:11:53.511502+00:00
5,evaluation,3,1.1670397649868391,9282,48071,5.1789485024779145,1.464316303783562,False,,2026-04-08T11:11:53.860147+00:00
6,evaluation,4,1.3915829309844412,3570,3570,1.0,0.8179542995931115,False,,2026-04-08T11:11:54.084690+00:00
7,evaluation,5,1.6179343149997294,1540,30800,20.0,0.8299378928786609,False,,2026-04-08T11:11:54.311042+00:00
8,evaluation,6,2.2643586070043966,26753,26753,1.0,2.648102802882204,False,,2026-04-08T11:11:54.957465+00:00
9,evaluation,7,2.629109632980544,7489,7489,1.0,1.3524833867879351,False,,2026-04-08T11:11:55.322217+00:00
10,evaluation,8,2.864728632965125,3619,4749,1.3122409505388228,0.8606501660251524,False,,2026-04-08T11:11:55.557839+00:00
11,evaluation,9,3.137009029975161,2615,52300,20.0,0.9886713380314177,False,,2026-04-08T11:11:55.830117+00:00
12,evaluation,10,3.3788861539796926,2239,28416,12.691380080393033,0.8495045280113118,False,,2026-04-08T11:11:56.071992+00:00
13,evaluation,11,3.740740288980305,6366,6366,1.0,1.2781213505077176,False,,2026-04-08T11:11:56.433849+00:00
14,evaluation,12,4.50275647896342,18106,18106,1.0,3.377107731066644,False,,2026-04-08T11:11:57.195863+00:00
15,evaluation,13,4.733793237013742,1505,13704,9.105647840531562,0.8342690526042134,False,,2026-04-08T11:11:57.426905+00:00
16,evaluation,14,4.965617448964622,1310,26200,20.0,0.8718134601076599,False,,2026-04-08T11:11:57.658727+00:00
17,evaluation,15,5.292399736004882,9150,9150,1.0,1.3516664054477587,False,,2026-04-08T11:11:57.985506+00:00
18,evaluation,16,5.604651136964094,8401,8401,1.0,1.2521673317241948,False,,2026-04-08T11:11:58.297757+00:00
19,step,16,5.604711612977553,,,,,False,initial_design_completed points=16,2026-04-08T11:11:58.297811+00:00
20,evaluation,17,5.917945989989676,6404,12230,1.9097439100562148,1.1307320217689267,False,,2026-04-08T11:11:58.611052+00:00
21,step,17,5.918034600967076,,,,,False,iteration=1/22 best_fitness=0.7940733535797335,2026-04-08T11:11:58.611134+00:00
22,evaluation,18,6.16500931797782,1003,20060,20.0,0.7390943513892125,False,,2026-04-08T11:11:58.858116+00:00
23,new_best,18,6.165066747984383,1003,20060,20.0,0.7390943513892125,True,,2026-04-08T11:11:58.858168+00:00
24,step,18,6.1651680750073865,,,,,False,iteration=2/22 best_fitness=0.7390943513892125,2026-04-08T11:11:58.858268+00:00
