phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 initial_samples=16 iterations=22 candidate_pool=2500 workers=12,1,0,0,0,,,4.265981260687113e-06
2,initial_design_completed points=16,1,16,16,1,0.7940733535797335,,5.6047073469962925
3,iteration=1/22 best_fitness=0.7940733535797335,17,17,1,0,1.1307320217689267,-0.3366586681891932,0.3133229879895225
4,iteration=2/22 best_fitness=0.7390943513892125,18,18,1,1,0.7390943513892125,0.3916376703797142,0.24713347404031083
5,iteration=3/22 best_fitness=0.7390943513892125,19,19,1,0,0.807787126279436,-0.06869277489022352,0.23770991596393287
6,iteration=4/22 best_fitness=0.7390943513892125,20,20,1,0,1.0812682315590791,-0.2734811052796431,0.2917652730247937
7,iteration=5/22 best_fitness=0.7390943513892125,21,21,1,0,1.3031854211876635,-0.2219171896285843,0.34446666901931167
8,iteration=6/22 best_fitness=0.7390943513892125,22,22,1,0,1.1466238568827976,0.1565615643048659,0.30954158399254084
9,iteration=7/22 best_fitness=0.7390943513892125,23,23,1,0,2.109903412841959,-0.9632795559591614,0.5007155899656937
10,iteration=8/22 best_fitness=0.7390943513892125,24,24,1,0,1.4809756897448096,0.6289277230971493,0.3749521670397371
11,iteration=9/22 best_fitness=0.7390943513892125,25,25,1,0,0.9421861569862813,0.5387895327585284,0.27293608896434307
12,iteration=10/22 best_fitness=0.7390943513892125,26,26,1,0,1.0427074656734476,-0.10052130868716636,0.3025522460229695
13,iteration=11/22 best_fitness=0.7390943513892125,27,27,1,0,0.8171515974681824,0.2255558682052652,0.24497210298432037
14,iteration=12/22 best_fitness=0.7390943513892125,28,28,1,0,0.8702114418556448,-0.05305984438746236,0.25926207698648795
15,iteration=13/22 best_fitness=0.7390943513892125,29,29,1,0,1.053881317639025,-0.18366987578338012,0.29662643902702257
16,iteration=14/22 best_fitness=0.7390943513892125,30,30,1,0,0.8814652026048861,0.17241611503413878,0.26377322198823094
17,iteration=15/22 best_fitness=0.7390943513892125,31,31,1,0,1.3585303130355897,-0.47706511043070354,0.36529853200772777
18,iteration=16/22 best_fitness=0.6986148913565557,32,32,1,1,0.6986148913565557,0.6599154216790339,0.22596065799007192
19,iteration=17/22 best_fitness=0.6986148913565557,33,33,1,0,0.7423134260461666,-0.043698534689610824,0.2339093289920129
20,iteration=18/22 best_fitness=0.6986148913565557,34,34,1,0,0.7309634020493831,0.01135002399678342,0.23321543401107192
21,iteration=19/22 best_fitness=0.6913212098326766,35,35,1,1,0.6913212098326766,0.03964219221670651,0.2378612969769165
22,iteration=20/22 best_fitness=0.6913212098326766,36,36,1,0,0.6988273625611328,-0.007506152728456117,0.22735177603317425
23,iteration=21/22 best_fitness=0.6913212098326766,37,37,1,0,0.8492893816437572,-0.15046201908262447,0.26792362198466435
24,iteration=22/22 best_fitness=0.6913212098326766,38,38,1,0,0.7277963857341092,0.12149299590964802,0.2350412670057267
