phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 initial_samples=16 iterations=22 candidate_pool=2500 workers=12,1,0,0,0,,,5.904003046452999e-06
2,initial_design_completed points=16,1,16,16,6,1.100307462940691,,11.919917976018041
3,iteration=1/22 best_fitness=1.100307462940691,17,17,1,0,1.6102183040056843,-0.5099108410649933,0.4126519829733297
4,iteration=2/22 best_fitness=1.100307462940691,18,18,1,0,1.9002556600316893,-0.290037356026005,0.4878495400189422
5,iteration=3/22 best_fitness=1.100307462940691,19,19,1,0,3.0728717534511816,-1.1726160934194922,0.6943621439859271
6,iteration=4/22 best_fitness=1.100307462940691,20,20,1,0,1.1214684394653887,1.951403313985793,0.3187285549938679
7,iteration=5/22 best_fitness=1.100307462940691,21,21,1,0,1.1855781283520628,-0.06410968888667412,0.325391901016701
8,iteration=6/22 best_fitness=1.100307462940691,22,22,1,0,1.211968555842759,-0.02639042749069631,0.3333692160085775
9,iteration=7/22 best_fitness=1.100307462940691,23,23,1,0,1.5445392256660853,-0.33257066982332617,0.3977451039827429
10,iteration=8/22 best_fitness=1.100307462940691,24,24,1,0,2.0246331754606217,-0.48009394979453646,0.4952786330250092
11,iteration=9/22 best_fitness=1.100307462940691,25,25,1,0,1.1617212139535695,0.8629119615070522,0.33909888099879026
12,iteration=10/22 best_fitness=1.100307462940691,26,26,1,0,1.639176402502926,-0.47745518854935654,0.4169732930022292
13,iteration=11/22 best_fitness=1.100307462940691,27,27,1,0,1.5595776207337622,0.0795987817691639,0.4058539120014757
14,iteration=12/22 best_fitness=1.100307462940691,28,28,1,0,1.5771851192694157,-0.017607498535653576,0.4133313450147398
15,iteration=13/22 best_fitness=1.100307462940691,29,29,1,0,1.7182428953819908,-0.14105777611257508,0.43986260396195576
16,iteration=14/22 best_fitness=1.1001942682778463,30,30,1,1,1.1001942682778463,0.6180486271041445,0.3149908700142987
17,iteration=15/22 best_fitness=1.1001942682778463,31,31,1,0,1.192101830500178,-0.09190756222233176,0.3393166619935073
18,iteration=16/22 best_fitness=1.1001942682778463,32,32,1,0,1.3273295711551327,-0.1352277406549547,0.3651005090214312
19,iteration=17/22 best_fitness=1.1001942682778463,33,33,1,0,2.564720492780907,-1.2373909216257744,0.6124713689787313
20,iteration=18/22 best_fitness=1.0966765029006638,34,34,1,1,1.0966765029006638,1.4680439898802433,0.31604462303221226
21,iteration=19/22 best_fitness=1.0966765029006638,35,35,1,0,1.268230134883197,-0.17155363198253326,0.3518004629877396
22,iteration=20/22 best_fitness=1.0966765029006638,36,36,1,0,1.3691168397199363,-0.10088670483673923,0.3718998460099101
23,iteration=21/22 best_fitness=1.0966765029006638,37,37,1,0,1.7566474314662628,-0.38753059174632654,0.4526222809799947
24,iteration=22/22 best_fitness=1.0966765029006638,38,38,1,0,1.341624076012522,0.4150233554537408,0.36909708398161456
