phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 swarm_size=18 iterations=12 workers=12,1,0,0,0,,,3.6379997254698537e-06
2,init_best fitness=0.5380763049986399,1,18,18,1,0.5380763049986399,,4.915367221999986
3,iteration=1/12 best_fitness=0.4996457740001006,19,36,18,3,0.4996457740001006,0.038430530998539325,3.303909807999844
4,iteration=2/12 best_fitness=0.4980735614990408,37,54,18,1,0.4980735614990408,0.0015722125010597665,3.0953510300000744
5,iteration=3/12 best_fitness=0.4980735614990408,55,72,18,0,0.4989534120013559,-0.0008798505023150938,3.1039646580002227
6,iteration=4/12 best_fitness=0.4919307844982086,73,90,18,1,0.4919307844982086,0.007022627503147305,3.1116292550000253
7,iteration=5/12 best_fitness=0.4919307844982086,91,108,18,0,0.4931032219994904,-0.00117243750128182,3.085710093999751
8,iteration=6/12 best_fitness=0.4919307844982086,109,126,18,0,0.5457788465005251,-0.05267562450103469,3.2611655030000293
9,iteration=7/12 best_fitness=0.4919307844982086,127,144,18,0,0.546783940000978,-0.0010050935004528583,3.158542613999998
10,iteration=8/12 best_fitness=0.48935747650148187,145,162,18,1,0.48935747650148187,0.057426463499496094,3.0459018760002436
11,iteration=9/12 best_fitness=0.48935747650148187,163,180,18,0,0.49014482949769445,-0.0007873529962125758,2.9361075179999716
12,iteration=10/12 best_fitness=0.48935747650148187,181,198,18,0,0.4903448914994897,-0.00020006200179523148,2.9494488810000803
13,iteration=11/12 best_fitness=0.48935747650148187,199,216,18,0,0.497914076501047,-0.007569185001557344,3.059626814999774
14,iteration=12/12 best_fitness=0.48935747650148187,217,234,18,0,0.5032024580002599,-0.005288381499212846,3.0897942040001
