new_best_idx,eval,elapsed_sec,b1,b2,ratio,fitness,delta_abs_vs_prev_best,delta_pct_vs_prev_best,plateau_since_prev_new_best
1,18,13.983810792968143,3466,8645,2.4942296595499136,1.1554902580101043,,,
2,37,21.651626284990925,3517,11405,3.2428205857264714,1.1309007886447944,0.024589469365309924,2.128055099976005,18
3,46,28.172772181977052,3466,8645,2.4942296595499136,1.1183070259576198,0.012593762687174603,1.113604554318707,8
4,67,34.47813863697229,3000,7886,2.6286666666666667,1.0125166531070136,0.10579037285060622,9.459868389900944,20
5,100,40.91655764897587,3000,3845,1.2816666666666667,0.9994368541229051,0.013079798984108493,1.291810751356213,32
6,134,53.02526625798782,3000,3845,1.2816666666666667,0.9846316462790128,0.014805207843892276,1.4813550033518792,33
7,183,64.78032662597252,3000,3084,1.028,0.9767371964117046,0.00789444986730814,0.8017668228663766,48
8,224,76.47521364898421,3004,3004,1.0,0.9733264589449391,0.0034107374667655677,0.3491970490420339,40
9,304,99.58894505200442,3009,3009,1.0,0.9720955167140346,0.0012309422309044749,0.12646756076463642,79
