phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 population_size=22 generations=14 mutation_prob=0.14 workers=12,1,0,0,0,,,9.323994163423777e-06
2,init_best fitness=1.1554902580101043,1,22,22,1,1.1554902580101043,,13.983881974010728
3,generation=1/14 best_fitness=1.1309007886447944,23,43,21,1,1.1309007886447944,0.024589469365309924,7.6678361899685115
4,generation=2/14 best_fitness=1.1183070259576198,44,64,21,1,1.1183070259576198,0.012593762687174603,6.52113075600937
5,generation=3/14 best_fitness=1.0125166531070136,65,85,21,1,1.0125166531070136,0.10579037285060622,6.3053069959860295
6,generation=4/14 best_fitness=0.9994368541229051,86,106,21,1,0.9994368541229051,0.013079798984108493,6.438480879995041
7,generation=5/14 best_fitness=0.9994368541229051,107,127,21,0,1.031000630784547,-0.031563776661641896,6.151265644002706
8,generation=6/14 best_fitness=0.9846316462790128,128,148,21,1,0.9846316462790128,0.04636898450553417,5.95744604698848
9,generation=7/14 best_fitness=0.9846316462790128,149,169,21,0,0.9878037473245058,-0.0031721010454930365,5.905608763045166
10,generation=8/14 best_fitness=0.9767371964117046,170,190,21,1,0.9767371964117046,0.011066550912801176,5.849386340007186
11,generation=9/14 best_fitness=0.9767371964117046,191,211,21,0,0.9894707390049007,-0.012733542593196034,5.806574900983833
12,generation=10/14 best_fitness=0.9733264589449391,212,232,21,1,0.9733264589449391,0.016144280059961602,5.888372024986893
13,generation=11/14 best_fitness=0.9733264589449391,233,253,21,0,0.9796260205621365,-0.006299561617197469,5.892077479977161
14,generation=12/14 best_fitness=0.9733264589449391,254,274,21,0,0.9793701500457246,0.0002558705164119601,5.773215676017571
15,generation=13/14 best_fitness=0.9733264589449391,275,295,21,0,0.9742137435532641,0.005156406492460519,5.704012287023943
16,generation=14/14 best_fitness=0.9720955167140346,296,316,21,1,0.9720955167140346,0.0021182268392294645,5.7444264169898815
