phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 initial_samples=16 iterations=22 candidate_pool=2500 workers=12,1,0,0,0,,,4.210975021123886e-06
2,initial_design_completed points=16,1,16,16,2,0.8438750820350833,,5.994860566977877
3,iteration=1/22 best_fitness=0.8405992001935374,17,17,1,1,0.8405992001935374,0.0032758818415459245,0.2547227400355041
4,iteration=2/22 best_fitness=0.8405992001935374,18,18,1,0,0.9372304204443935,-0.09663122025085613,0.2682417390169576
5,iteration=3/22 best_fitness=0.8405992001935374,19,19,1,0,1.2109453559969552,-0.27371493555256166,0.324683180951979
6,iteration=4/22 best_fitness=0.8405992001935374,20,20,1,0,1.3219679085479583,-0.11102255255100313,0.35833547002403066
7,iteration=5/22 best_fitness=0.8405992001935374,21,21,1,0,1.7046335307240952,-0.38266562217613687,0.42079846397973597
8,iteration=6/22 best_fitness=0.8405992001935374,22,22,1,0,1.48858348937938,0.21605004134471528,0.3762352100457065
9,iteration=7/22 best_fitness=0.8405992001935374,23,23,1,0,1.000558477806044,0.488025011573336,0.2969503229833208
10,iteration=8/22 best_fitness=0.8405992001935374,24,24,1,0,1.087336630182108,-0.08677815237606401,0.32942363497568294
11,iteration=9/22 best_fitness=0.8405992001935374,25,25,1,0,1.4011662330012769,-0.31382960281916894,0.41860506299417466
12,iteration=10/22 best_fitness=0.8405992001935374,26,26,1,0,1.1298255450092256,0.27134068799205124,0.344218060025014
13,iteration=11/22 best_fitness=0.8405992001935374,27,27,1,0,1.482738815859193,-0.3529132708499674,0.43034999299561605
14,iteration=12/22 best_fitness=0.8405992001935374,28,28,1,0,0.8969807682442479,0.5857580476149451,0.28701657499186695
15,iteration=13/22 best_fitness=0.8405992001935374,29,29,1,0,0.9783851365209557,-0.08140436827670783,0.29512404900742695
16,iteration=14/22 best_fitness=0.8405992001935374,30,30,1,0,0.9684303023095708,0.009954834211384878,0.29705468099564314
17,iteration=15/22 best_fitness=0.8405992001935374,31,31,1,0,0.9908071797981393,-0.022376877488568425,0.28816341498168185
18,iteration=16/22 best_fitness=0.8405992001935374,32,32,1,0,2.187845067557646,-1.1970378877595067,0.5260432200157084
19,iteration=17/22 best_fitness=0.8405992001935374,33,33,1,0,1.03781431511743,1.150030752440216,0.2968782319803722
20,iteration=18/22 best_fitness=0.8405992001935374,34,34,1,0,1.148067974485457,-0.110253659368027,0.3218670330243185
21,iteration=19/22 best_fitness=0.8405992001935374,35,35,1,0,0.8663350780843757,0.28173289640108123,0.2674364179838449
22,iteration=20/22 best_fitness=0.8385746129788458,36,36,1,1,0.8385746129788458,0.027760465105529875,0.26436923298751935
23,iteration=21/22 best_fitness=0.8385746129788458,37,37,1,0,0.8503863179648761,-0.011811704986030236,0.2735046030138619
24,iteration=22/22 best_fitness=0.7973335689748637,38,38,1,1,0.7973335689748637,0.05305274899001233,0.26397466502385214
