best_eval,best_eval_fraction,eval_per_sec,evaluation_count,improvement_percent,max_plateau_evals,median_plateau_evals,new_best_count,new_best_rate,p90_plateau_evals,time_to_best_sec,time_to_first_improvement_sec,total_runtime_sec,flag_late_best,flag_low_improvement,flag_low_signal,flag_plateau_too_long
38,1.0,2.8790861876791114,38,11.212788162599495,18,2.0,5,0.13157894736842105,14.5,13.1986323169549,0.25562983099371195,13.198860779986717,True,False,False,False
