phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,step=1/60 new_best b1=35516 b2=113229 fitness=4.032511024590349,1,1,1,1,4.032511024590349,,0.8724693899857812
2,step=2/60 new_best b1=27462 b2=102944 fitness=3.3855009865947068,2,2,1,1,3.3855009865947068,0.647010037995642,0.7375032950076275
3,step=3/60 new_best b1=11128 b2=45241 fitness=1.724416458804626,3,3,1,1,1.724416458804626,1.6610845277900808,0.4164035400026478
4,step=4/60 new_best b1=3429 b2=82296 fitness=1.1602977532311343,4,4,1,1,1.1602977532311343,0.5641187055734918,0.30815577297471464
5,step=6/60 new_best b1=3121 b2=18938 fitness=0.9668498655955773,5,6,2,1,0.9668498655955773,0.19344788763555698,0.7640937090036459
