analysis_level,run_count,median_objective,iqr_objective,median_runtime_sec,median_time_to_best_sec,median_evaluation_count,success_share,median_improvement_per_eval,median_improvement_per_sec,median_validation_gain_abs,median_validation_gain_pct
method=rs,3,1.0953403528255876,0.09919672030082438,42.11248691100627,11.883245948003605,60,0.0,0.0063051367149455475,0.009234693948210937,13.32167663279688,86.23833158840742
