group,run_count,median_objective,objective_ci_low,objective_ci_high,iqr_objective,cv_objective,success_share,median_runtime_sec,median_validation_gain_pct,validation_gain_ci_low,validation_gain_ci_high
10007,3,1.0953403528255876,1.0634980908653233,1.261891531466972,0.09919672030082438,0.09344206361633853,0.0,42.11248691100627,86.23833158840742,84.0327648753117,86.37918429149444
