phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,successes_sum,success_rate,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=80 max_curves_per_n=500 repeats_per_n=8 initial_samples=22 iterations=150 candidate_pool=2500 workers=56,1,0,0,0,0,,,,6.17798650637269e-06
2,initial_design_completed points=22,1,22,22,4,8509,386.77272727272725,249063.38619321035,,10289.828402068
3,iteration=1/150 best_fitness=249063.38619321035,23,23,1,0,490,490.0,289968.5471819292,-40905.16098871888,399.34554173299694
4,iteration=2/150 best_fitness=249063.38619321035,24,24,1,0,579,579.0,301970.81278271915,-12002.26560078992,477.26238405000186
5,iteration=3/150 best_fitness=249063.38619321035,25,25,1,0,597,597.0,274521.72543068347,27449.087352035684,422.57078126099077
6,iteration=4/150 best_fitness=249063.38619321035,26,26,1,0,400,400.0,343737.97338255227,-69216.2479518688,416.48695178100024
7,iteration=5/150 best_fitness=249063.38619321035,27,27,1,0,606,606.0,307796.44637626555,35941.52700628672,433.714312933007
8,iteration=6/150 best_fitness=249063.38619321035,28,28,1,0,627,627.0,276537.9072991349,31258.53907713067,400.5881355800084
9,iteration=7/150 best_fitness=249063.38619321035,29,29,1,0,589,589.0,310641.54872358375,-34103.64142444887,526.3387913980114
10,iteration=8/150 best_fitness=249063.38619321035,30,30,1,0,617,617.0,313099.30364424165,-2457.7549206578988,473.67333662099554
11,iteration=9/150 best_fitness=249063.38619321035,31,31,1,0,356,356.0,347830.7614807458,-34731.45783650415,398.47651713498635
12,iteration=10/150 best_fitness=249063.38619321035,32,32,1,0,564,564.0,374724.10305290035,-26893.341572154546,532.8634388970095
13,iteration=11/150 best_fitness=249063.38619321035,33,33,1,0,502,502.0,302970.08783096174,71754.01522193861,434.3627295549959
14,iteration=12/150 best_fitness=249063.38619321035,34,34,1,0,527,527.0,338569.1898720556,-35599.102041093865,495.6994973660039
15,iteration=13/150 best_fitness=249063.38619321035,35,35,1,0,586,586.0,291387.5178556195,47181.67201643612,462.48040723000304
16,iteration=14/150 best_fitness=247308.41131631413,36,36,1,1,631,631.0,247308.41131631413,44079.10653930536,410.9543075989932
17,iteration=15/150 best_fitness=247308.41131631413,37,37,1,0,637,637.0,252653.35427045706,-5344.942954142927,414.47946513601346
18,iteration=16/150 best_fitness=247308.41131631413,38,38,1,0,638,638.0,253606.09410757956,-952.739837122499,401.3149252359872
19,iteration=17/150 best_fitness=247308.41131631413,39,39,1,0,640,640.0,273501.98058438045,-19895.886476800893,405.05439887099783
20,iteration=18/150 best_fitness=247308.41131631413,40,40,1,0,633,633.0,291911.9726893862,-18409.992105005775,457.8407211799931
21,iteration=19/150 best_fitness=247308.41131631413,41,41,1,0,571,571.0,544912.6296334969,-253000.65694411064,853.018483079999
22,iteration=20/150 best_fitness=247308.41131631413,42,42,1,0,640,640.0,280023.4378526963,264889.1917808006,439.72575417300686
23,iteration=21/150 best_fitness=247308.41131631413,43,43,1,0,640,640.0,261401.41185767195,18622.025995024334,427.8480368950113
24,iteration=22/150 best_fitness=247308.41131631413,44,44,1,0,630,630.0,314373.724745561,-52972.31288788907,564.4154877609981
25,iteration=23/150 best_fitness=247308.41131631413,45,45,1,0,634,634.0,251705.06349055882,62668.6612550022,384.6309874819999
26,iteration=24/150 best_fitness=247308.41131631413,46,46,1,0,627,627.0,247838.14504223363,3866.9184483251884,393.9738083590055
27,iteration=25/150 best_fitness=247308.41131631413,47,47,1,0,631,631.0,251085.88954711257,-3247.7445048789377,394.04318719898583
28,iteration=26/150 best_fitness=247308.41131631413,48,48,1,0,629,629.0,273724.09061931516,-22638.201072202588,485.33051155498833
29,iteration=27/150 best_fitness=247308.41131631413,49,49,1,0,601,601.0,257171.08493984668,16553.00567946848,392.5848643130157
30,iteration=28/150 best_fitness=247308.41131631413,50,50,1,0,634,634.0,255070.69684398486,2100.3880958618247,401.8030505909992
31,iteration=29/150 best_fitness=247308.41131631413,51,51,1,0,628,628.0,336855.80503070407,-81785.10818671921,509.58242618100485
32,iteration=30/150 best_fitness=247308.41131631413,52,52,1,0,618,618.0,264764.702068619,72091.10296208505,444.1888813049882
33,iteration=31/150 best_fitness=247308.41131631413,53,53,1,0,636,636.0,258416.3541354852,6348.347933133831,444.8001942860137
34,iteration=32/150 best_fitness=247308.41131631413,54,54,1,0,640,640.0,271450.41458973906,-13034.060454253864,496.0030457349785
35,iteration=33/150 best_fitness=247308.41131631413,55,55,1,0,619,619.0,249616.74051707386,21833.67407266519,389.14491280700895
36,iteration=34/150 best_fitness=247308.41131631413,56,56,1,0,631,631.0,343074.647772342,-93457.90725526816,539.4511917770142
37,iteration=35/150 best_fitness=247308.41131631413,57,57,1,0,638,638.0,250802.8786846785,92271.76908766353,430.6306623799901
38,iteration=36/150 best_fitness=247308.41131631413,58,58,1,0,638,638.0,290571.4739887882,-39768.59530410971,449.96435582698905
39,iteration=37/150 best_fitness=247308.41131631413,59,59,1,0,639,639.0,271796.9534792735,18774.520509514725,439.5288471940148
40,iteration=38/150 best_fitness=247308.41131631413,60,60,1,0,544,544.0,260617.89063575157,11179.062843521911,390.79671240699827
41,iteration=39/150 best_fitness=247308.41131631413,61,61,1,0,410,410.0,366025.1430091015,-105407.25237334994,457.13351757699274
42,iteration=40/150 best_fitness=247308.41131631413,62,62,1,0,534,534.0,276079.9869644887,89945.15604461281,407.8999660469999
43,iteration=41/150 best_fitness=247308.41131631413,63,63,1,0,632,632.0,267018.59436878416,9061.392595704529,453.8233724840102
44,iteration=42/150 best_fitness=247308.41131631413,64,64,1,0,623,623.0,258246.1995329349,8772.394835849263,394.33763742199517
45,iteration=43/150 best_fitness=247308.41131631413,65,65,1,0,524,524.0,254746.89266971883,3499.306863216072,351.0136863529915
46,iteration=44/150 best_fitness=247308.41131631413,66,66,1,0,324,324.0,268194.2104932586,-13447.317823539779,258.3634013860137
47,iteration=45/150 best_fitness=247308.41131631413,67,67,1,0,79,79.0,325416.128158125,-57221.91766486637,212.69689762499183
48,iteration=46/150 best_fitness=247308.41131631413,68,68,1,0,588,588.0,300701.62730090576,24714.500857219216,469.2705829720071
49,iteration=47/150 best_fitness=247308.41131631413,69,69,1,0,556,556.0,398591.05275593937,-97889.4254550336,607.4372418120038
50,iteration=48/150 best_fitness=247308.41131631413,70,70,1,0,522,522.0,293691.558809068,104899.49394687137,407.08549518400105
51,iteration=49/150 best_fitness=247308.41131631413,71,71,1,0,431,431.0,275234.8392072945,18456.719601773482,326.35307132898015
52,iteration=50/150 best_fitness=247308.41131631413,72,72,1,0,640,640.0,312183.14564240794,-36948.30643511342,542.5855300710246
53,iteration=51/150 best_fitness=247308.41131631413,73,73,1,0,610,610.0,291623.7190482028,20559.426594205142,414.53535770697636
54,iteration=52/150 best_fitness=247308.41131631413,74,74,1,0,543,543.0,275225.4722214008,16398.246826801973,402.64788272199803
55,iteration=53/150 best_fitness=247308.41131631413,75,75,1,0,624,624.0,267927.37240175356,7298.099819647265,404.18344600399723
56,iteration=54/150 best_fitness=247308.41131631413,76,76,1,0,624,624.0,249003.68812281083,18923.684278942732,383.37012343801325
57,iteration=55/150 best_fitness=246604.03096118607,77,77,1,1,541,541.0,246604.03096118607,2399.657161624753,346.5092146449897
58,iteration=56/150 best_fitness=246604.03096118607,78,78,1,0,524,524.0,268800.1803491528,-22196.149387966754,386.8013586930174
59,iteration=57/150 best_fitness=246604.03096118607,79,79,1,0,533,533.0,248373.0928974228,20427.08745173004,349.16044006400625
60,iteration=58/150 best_fitness=246604.03096118607,80,80,1,0,528,528.0,251074.06919834082,-2700.9763009180315,334.2094835289754
61,iteration=59/150 best_fitness=246604.03096118607,81,81,1,0,539,539.0,251200.92483072268,-126.85563238186296,361.09495612001047
62,iteration=60/150 best_fitness=244148.3437416925,82,82,1,1,551,551.0,244148.3437416925,7052.581089030195,339.45271123800194
63,iteration=61/150 best_fitness=244148.3437416925,83,83,1,0,537,537.0,260783.46262267616,-16635.118880983675,387.96907613798976
64,iteration=62/150 best_fitness=241343.06278907307,84,84,1,1,556,556.0,241343.06278907307,19440.399833603093,394.51143238702207
