phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 swarm_size=18 iterations=12 workers=12,1,0,0,0,,,1.108198193833232e-05
2,init_best fitness=1.525068948365515,1,18,18,1,1.525068948365515,,14.356835616985336
3,iteration=1/12 best_fitness=0.9846478246909101,19,36,18,4,0.9846478246909101,0.540421123674605,6.6965324190096
4,iteration=2/12 best_fitness=0.9144381481164601,37,54,18,4,0.9144381481164601,0.07020967657444999,5.152561969996896
5,iteration=3/12 best_fitness=0.9100030828849413,55,72,18,1,0.9100030828849413,0.00443506523151882,4.832564563024789
6,iteration=4/12 best_fitness=0.9006691517715808,73,90,18,1,0.9006691517715808,0.00933393111336045,4.6847327939467505
7,iteration=5/12 best_fitness=0.9006691517715808,91,108,18,0,0.9145267228304874,-0.013857571058906615,4.726517653034534
8,iteration=6/12 best_fitness=0.9006691517715808,109,126,18,0,0.9220618397230282,-0.007535116892540827,4.685653276974335
9,iteration=7/12 best_fitness=0.9006691517715808,127,144,18,0,0.9058101777627598,0.016251661960268393,4.67570699704811
10,iteration=8/12 best_fitness=0.9006691517715808,145,162,18,0,0.90668173020822,-0.0008715524454601109,4.663587986957282
11,iteration=9/12 best_fitness=0.9006691517715808,163,180,18,0,0.915229014644865,-0.008547284436644986,4.672927863022778
12,iteration=10/12 best_fitness=0.9006691517715808,181,198,18,0,0.9166778206126764,-0.001448805967811495,4.624934988969471
13,iteration=11/12 best_fitness=0.9006691517715808,199,216,18,0,0.9086601271410473,0.008017693471629173,4.6688587730168365
14,iteration=12/12 best_fitness=0.9006691517715808,217,234,18,0,0.9207048158277757,-0.012044688686728477,4.699650803988334
