analysis_level,run_count,median_objective,iqr_objective,median_runtime_sec,median_time_to_best_sec,median_evaluation_count,success_share,median_improvement_per_eval,median_improvement_per_sec,median_validation_gain_abs,median_validation_gain_pct
method=ga,1,29306.30299941773,0.0,1566.2821397939988,1070.4636774649844,316,0.0,514.5732019960861,103.81599055464518,54951.30323014583,62.039255999978394
