phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 initial_samples=16 iterations=22 candidate_pool=2500 workers=12,1,0,0,0,,,5.090027116239071e-06
2,initial_design_completed points=16,1,16,16,6,0.7286321980354842,,6.251073971972801
3,iteration=1/22 best_fitness=0.7286321980354842,17,17,1,0,0.8573148757859599,-0.1286826777504757,0.2596924669924192
4,iteration=2/22 best_fitness=0.7286321980354842,18,18,1,0,1.0998130717198364,-0.24249819593387656,0.33277131197974086
5,iteration=3/22 best_fitness=0.7286321980354842,19,19,1,0,1.4074774189153687,-0.30766434719553226,0.3807778590125963
6,iteration=4/22 best_fitness=0.7286321980354842,20,20,1,0,0.7684903819172177,0.638987036998151,0.24029174901079386
7,iteration=5/22 best_fitness=0.7286321980354842,21,21,1,0,0.8089481680071913,-0.040457786089973524,0.24992502998793498
8,iteration=6/22 best_fitness=0.7286321980354842,22,22,1,0,0.8011111064406577,0.00783706156653352,0.24579949700273573
9,iteration=7/22 best_fitness=0.7286321980354842,23,23,1,0,1.0018659963679966,-0.2007548899273388,0.29492181801469997
10,iteration=8/22 best_fitness=0.7286321980354842,24,24,1,0,0.8221827335073613,0.1796832628606353,0.2587591069750488
11,iteration=9/22 best_fitness=0.7286321980354842,25,25,1,0,1.1225570118112955,-0.30037427830393426,0.3210856640362181
12,iteration=10/22 best_fitness=0.7286321980354842,26,26,1,0,0.8120438470097724,0.31051316480152313,0.2641367269679904
13,iteration=11/22 best_fitness=0.7286321980354842,27,27,1,0,0.9068244305672124,-0.09478058355744001,0.2770617000060156
14,iteration=12/22 best_fitness=0.7286321980354842,28,28,1,0,0.8738474336278159,0.032976996939396486,0.2670576880336739
15,iteration=13/22 best_fitness=0.7286321980354842,29,29,1,0,0.9078386055480223,-0.0339911719202064,0.2810595129849389
16,iteration=14/22 best_fitness=0.7286321980354842,30,30,1,0,1.4932891037053195,-0.5854504981572972,0.4089441989781335
17,iteration=15/22 best_fitness=0.7087535200989805,31,31,1,1,0.7087535200989805,0.784535583606339,0.2370613809907809
18,iteration=16/22 best_fitness=0.7087535200989805,32,32,1,0,0.7114142023201566,-0.0026606822211761028,0.23944332101382315
19,iteration=17/22 best_fitness=0.7087535200989805,33,33,1,0,0.7230882142903283,-0.011674011970171705,0.24342407000949606
20,iteration=18/22 best_fitness=0.7087535200989805,34,34,1,0,0.7336461173254065,-0.010557903035078198,0.2456717460299842
21,iteration=19/22 best_fitness=0.7087535200989805,35,35,1,0,0.7819676752551459,-0.048321557929739356,0.2565298289991915
22,iteration=20/22 best_fitness=0.7087535200989805,36,36,1,0,0.7424386059283279,0.03952906932681799,0.24901865294668823
23,iteration=21/22 best_fitness=0.7087535200989805,37,37,1,0,0.9716050275601447,-0.22916642163181677,0.292073741031345
24,iteration=22/22 best_fitness=0.7087535200989805,38,38,1,0,0.7423886051401496,0.22921642241999507,0.24968691397225484
