new_best_idx,eval,elapsed_sec,b1,b2,ratio,fitness,delta_abs_vs_prev_best,delta_pct_vs_prev_best,plateau_since_prev_new_best
1,1,0.5866666170186363,22456,39721,1.768836836480228,2.5020722785266116,,,
2,2,0.8470844639814459,4084,4084,1.0,0.9257226177724078,1.5763496607542038,63.00176354947126,0
3,4,1.3558908969862387,1996,39920,20.0,0.9039289831416681,0.02179363463073969,2.3542294648889883,1
4,6,1.8988602469908074,2651,2651,1.0,0.7946620660077315,0.10926691713393666,12.08799797016928,1
5,15,6.041782994987443,2319,2319,1.0,0.7833878908422776,0.011274175165453926,1.4187383099955644,8
6,16,6.250997916969936,1352,2208,1.6331360946745561,0.7286321980354842,0.05475569280679338,6.989601632458414,0
7,31,10.57025889097713,1346,2491,1.8506686478454681,0.7087535200989805,0.019878677936503664,2.7282184331271586,14
