event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,successes,is_new_best,message,timestamp_utc
1,evaluation,1,5.765263708992279,1461,6510,4.455852156057495,8.426035701685597,2,False,,2026-04-28T14:04:44.546626+00:00
2,new_best,1,5.768912048995844,1461,6510,4.455852156057495,8.426035701685597,,True,,2026-04-28T14:04:44.550269+00:00
3,step,1,5.771735421993071,,,,,,False,step=1/60 new_best b1=1462 b2=6511 fitness=8.426035701685597,2026-04-28T14:04:44.553095+00:00
4,evaluation,2,7.481014289995073,1413,17407,12.319179051663127,9.206142842137536,1,False,,2026-04-28T14:04:46.262377+00:00
5,evaluation,3,8.61291088598955,175,421,2.4057142857142857,9.785451165174324,0,False,,2026-04-28T14:04:47.394273+00:00
6,evaluation,4,10.916612756001996,1649,114748,69.58641600970284,8.638419787065317,2,False,,2026-04-28T14:04:49.697975+00:00
7,evaluation,5,15.542322053996031,17048,19440,1.1403097137494134,3.0218157679070754,15,False,,2026-04-28T14:04:54.323685+00:00
8,new_best,5,15.542429991997778,17048,19440,1.1403097137494134,3.0218157679070754,,True,,2026-04-28T14:04:54.323786+00:00
9,step,5,15.545841835992178,,,,,,False,step=5/60 new_best b1=17049 b2=19440 fitness=3.0218157679070754,2026-04-28T14:04:54.327199+00:00
10,evaluation,6,16.933030935993884,140,14000,100.0,9.860651962532769,0,False,,2026-04-28T14:04:55.714393+00:00
11,evaluation,7,18.90934090099472,1012,91418,90.33399209486166,7.162249747932356,4,False,,2026-04-28T14:04:57.690703+00:00
12,evaluation,8,20.64612586698786,832,36419,43.77283653846154,9.965023576704805,0,False,,2026-04-28T14:04:59.427488+00:00
13,evaluation,9,26.768081210000673,21489,262633,12.221741356042626,2.6833504326095667,37,False,,2026-04-28T14:05:05.549444+00:00
14,new_best,9,26.77140021699597,21489,262633,12.221741356042626,2.6833504326095667,,True,,2026-04-28T14:05:05.552759+00:00
15,step,9,26.774423044000287,,,,,,False,step=9/60 new_best b1=21490 b2=262634 fitness=2.6833504326095667,2026-04-28T14:05:05.555781+00:00
16,evaluation,10,28.49918159599474,516,42397,82.16472868217055,9.211151372334102,1,False,,2026-04-28T14:05:07.280544+00:00
17,evaluation,11,29.892245965995244,468,9650,20.61965811965812,9.862997861268491,0,False,,2026-04-28T14:05:08.673608+00:00
18,evaluation,12,32.46931801199389,5947,21048,3.5392634941987557,2.5572209259343155,13,False,,2026-04-28T14:05:11.250680+00:00
19,new_best,12,32.4693871329946,5947,21048,3.5392634941987557,2.5572209259343155,,True,,2026-04-28T14:05:11.250743+00:00
20,step,12,32.47317858099996,,,,,,False,step=12/60 new_best b1=5947 b2=21049 fitness=2.5572209259343155,2026-04-28T14:05:11.254535+00:00
21,evaluation,13,33.951047155991546,1892,2106,1.113107822410148,8.40938670241966,2,False,,2026-04-28T14:05:12.732409+00:00
22,evaluation,14,36.43664970398822,1840,184000,100.0,7.306494275765394,4,False,,2026-04-28T14:05:15.218012+00:00
23,evaluation,15,37.79393922298914,483,3547,7.3436853002070395,9.845946381069307,0,False,,2026-04-28T14:05:16.575301+00:00
24,evaluation,16,40.01859211899864,1325,132500,100.0,8.614581116422865,2,False,,2026-04-28T14:05:18.799955+00:00
25,evaluation,17,45.829459115993814,18697,336629,18.004439214847302,0.4555729075586711,32,False,,2026-04-28T14:05:24.610836+00:00
26,new_best,17,45.833214414000395,18697,336629,18.004439214847302,0.4555729075586711,,True,,2026-04-28T14:05:24.614571+00:00
27,step,17,45.83654000799288,,,,,,False,step=17/60 new_best b1=18697 b2=336630 fitness=0.4555729075586711,2026-04-28T14:05:24.617897+00:00
28,evaluation,18,51.09083934799128,17859,172730,9.67187412509099,0.4455590291615293,31,False,,2026-04-28T14:05:29.872201+00:00
29,new_best,18,51.09090562199708,17859,172730,9.67187412509099,0.4455590291615293,,True,,2026-04-28T14:05:29.872262+00:00
30,step,18,51.09468696000113,,,,,,False,step=18/60 new_best b1=17860 b2=172731 fitness=0.4455590291615293,2026-04-28T14:05:29.876044+00:00
31,evaluation,19,52.9152731649956,2637,9855,3.737201365187713,9.227319570268728,1,False,,2026-04-28T14:05:31.696635+00:00
32,evaluation,20,56.25917567498982,3365,336500,100.0,3.1499119348997358,12,False,,2026-04-28T14:05:35.040538+00:00
