phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,successes_sum,success_rate,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,step=1/60 new_best b1=81766 b2=1436604 fitness=205031.8126562624,1,1,1,1,79,79.0,205031.8126562624,,59.27956387400627
2,step=11/60 new_best b1=102001 b2=3467974 fitness=204588.67129355262,2,11,10,1,646,64.6,204588.67129355262,443.14136270977906,869.2426601049956
3,step=13/60 new_best b1=342023 b2=30031474 fitness=185669.63926619376,12,13,2,1,212,106.0,185669.63926619376,18919.03202735886,199.7117455539992
4,step=20/60 new_best b1=172652 b2=44739605 fitness=133182.80267110773,14,20,7,1,536,76.57142857142857,133182.80267110773,52486.83659508603,510.05528969998704
