best_eval,best_eval_fraction,eval_per_sec,evaluation_count,improvement_percent,max_plateau_evals,median_plateau_evals,new_best_count,new_best_rate,p90_plateau_evals,time_to_best_sec,time_to_first_improvement_sec,total_runtime_sec,flag_b1_hits_boundary,flag_b2_hits_boundary,flag_best_b1_on_boundary,flag_best_b2_on_boundary,flag_best_ratio_on_boundary,flag_late_best,flag_low_improvement,flag_low_signal,flag_plateau_too_long,flag_ratio_hits_boundary
38,1.0,3.2293619925989647,38,58.60851064804985,12,1.0,8,0.21052631578947367,9.600000000000001,11.767030171002261,0.3822104189894162,11.767234878032468,True,True,True,True,False,True,False,False,False,True
