phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 swarm_size=20 iterations=14 workers=12,1,0,0,0,,,4.825007636100054e-06
2,init_best fitness=0.8128873089153785,1,20,20,1,0.8128873089153785,,5.916196173988283
3,iteration=1/14 best_fitness=0.6976538485323545,21,40,20,1,0.6976538485323545,0.11523346038302407,4.758459025004413
4,iteration=2/14 best_fitness=0.6866440610319842,41,60,20,1,0.6866440610319842,0.011009787500370294,4.396451901993714
5,iteration=3/14 best_fitness=0.6754683593462687,61,80,20,2,0.6754683593462687,0.011175701685715467,4.246533933968749
6,iteration=4/14 best_fitness=0.6754683593462687,81,100,20,0,0.6923294573789462,-0.016861098032677546,4.431546851992607
7,iteration=5/14 best_fitness=0.6754683593462687,101,120,20,0,0.6790209488826804,0.013308508496265858,4.313754891045392
8,iteration=6/14 best_fitness=0.6723338418523781,121,140,20,1,0.6723338418523781,0.006687107030302286,4.166073098953348
9,iteration=7/14 best_fitness=0.6723338418523781,141,160,20,0,0.6941568723123055,-0.021823030459927395,4.208564600034151
10,iteration=8/14 best_fitness=0.6723338418523781,161,180,20,0,0.6821055480395444,0.012051324272761121,4.159637488017324
11,iteration=9/14 best_fitness=0.6653757802210748,181,200,20,1,0.6653757802210748,0.016729767818469576,4.136765278002713
12,iteration=10/14 best_fitness=0.6653757802210748,201,220,20,0,0.6892196949920617,-0.023843914770986907,4.340418176958337
13,iteration=11/14 best_fitness=0.6653757802210748,221,240,20,0,0.6938326650124509,-0.004612970020389184,4.400193735025823
14,iteration=12/14 best_fitness=0.6653757802210748,241,260,20,0,0.7032520357170142,-0.009419370704563335,4.326200591982342
15,iteration=13/14 best_fitness=0.6653757802210748,261,280,20,0,0.6983777955174446,0.004874240199569613,4.290254425024614
16,iteration=14/14 best_fitness=0.6653757802210748,281,300,20,0,0.6816921487334184,0.016685646784026176,4.250804899958894
