best_eval,best_eval_fraction,eval_per_sec,evaluation_count,improvement_percent,max_plateau_evals,median_plateau_evals,new_best_count,new_best_rate,p90_plateau_evals,time_to_best_sec,time_to_first_improvement_sec,total_runtime_sec,flag_late_best,flag_low_improvement,flag_low_signal,flag_plateau_too_long
212,0.6708860759493671,3.9843393193811023,316,25.935821406098324,104,43.5,5,0.015822784810126583,99.0,54.29017107898835,9.894316160003655,79.31070414499845,False,False,True,False
