group,run_count,median_objective,objective_ci_low,objective_ci_high,iqr_objective,cv_objective,success_share,median_runtime_sec,median_validation_gain_pct,validation_gain_ci_low,validation_gain_ci_high
bo,1,1.9943435956756828,1.9943435956756828,1.9943435956756828,0.0,nan,0.0,161.01967752998462,10.77345948275188,10.77345948275188,10.77345948275188
de,1,1.8675693726390064,1.8675693726390064,1.8675693726390064,0.0,nan,1.0,686.8944523180253,-7.802598187784065,-7.802598187784065,-7.802598187784065
ga,1,1.9576141868479144,1.9576141868479144,1.9576141868479144,0.0,nan,0.0,686.9022847220185,-1.382043499986456,-1.382043499986456,-1.382043499986456
pso,1,2.185431040132353,2.185431040132353,2.185431040132353,0.0,nan,0.0,274.2800799370161,-6.158265540297857,-6.158265540297857,-6.158265540297857
rs,1,1.820565268119669,1.820565268119669,1.820565268119669,0.0,nan,1.0,168.4835430739913,7.922872543987106,7.922872543987106,7.922872543987106
