group,run_count,median_objective,objective_ci_low,objective_ci_high,iqr_objective,cv_objective,success_share,median_runtime_sec,median_validation_gain_pct,validation_gain_ci_low,validation_gain_ci_high
bo,3,0.6495790912304074,0.6387650787364691,0.6739584024762735,0.017596661869902164,0.027560163238605183,1.0,11.767234878032468,31.139400782063248,23.158365587539333,35.87992673827446
de,3,0.6393596139678266,0.6156255431968021,0.6407664045982528,0.012570430700725388,0.02235498688749116,1.0,59.46478765201755,35.32327993367329,29.208934305895813,36.10235036610004
ga,3,0.6294896161125507,0.6199007547780638,0.6297485245449934,0.004923884883464735,0.00896000604331465,1.0,69.39884590503061,34.8954409418594,33.170544258008164,36.3654601285267
pso,3,0.6282480965892319,0.6276172669022344,0.6289120060973801,0.0006473695975728333,0.0010305302392924465,1.0,49.96879740100121,35.02483400320357,31.32250275505309,37.943623901988296
rs,3,0.7933866459643468,0.7917195461050142,0.9779800146061461,0.09313023425056599,0.12530931586142455,0.0,22.88909773802152,18.86487208602378,13.569082806455862,23.123706392166092
