analysis_level,run_count,median_objective,iqr_objective,median_runtime_sec,median_time_to_best_sec,median_evaluation_count,success_share,median_improvement_per_eval,median_improvement_per_sec,median_validation_gain_abs,median_validation_gain_pct
dataset=20_dset_20260409T101157Z,15,0.6387650787364691,0.03318869551003445,49.96879740100121,29.189038073003758,220,0.8,0.01076897728610096,0.03984164572833262,0.6553523604845397,33.170544258008164
