analysis_level,run_count,median_objective,iqr_objective,median_runtime_sec,median_time_to_best_sec,median_evaluation_count,success_share,median_improvement_per_eval,median_improvement_per_sec,median_validation_gain_abs,median_validation_gain_pct
method=pso,3,0.8243209120410029,0.031711108196759596,69.48421785800019,1.7858291119919159,234,0.0,0.006860373614347962,0.02252442958131175,13.158523580877226,87.49352563953323
