analysis_level,run_count,median_objective,iqr_objective,median_runtime_sec,median_time_to_best_sec,median_evaluation_count,success_share,median_improvement_per_eval,median_improvement_per_sec,median_validation_gain_abs,median_validation_gain_pct
method=ga,3,0.9509571833186783,0.03262152199749835,114.64894800801994,86.96982845501043,316,0.0,0.006610004122562772,0.01961615221149169,14.47669918689644,87.97863558670312
