new_best_idx,eval,elapsed_sec,b1,b2,ratio,fitness,delta_abs_vs_prev_best,delta_pct_vs_prev_best,plateau_since_prev_new_best
1,1,0.45446038799127564,10802,113606,10.517126458063322,1.739617059234297,,,
2,2,0.6988030120264739,2895,2895,1.0,0.8949975580035243,0.8446195012307727,48.5520360212228,0
3,6,1.9379326659836806,1056,12672,12.0,0.8720171691093128,0.0229803888942115,2.5676482230268842,3
4,7,2.1659743799827993,1942,1942,1.0,0.8014524304016959,0.07056473870761693,8.092127220349624,0
