group,run_count,median_objective,objective_ci_low,objective_ci_high,iqr_objective,cv_objective,success_share,median_runtime_sec,median_validation_gain_pct,validation_gain_ci_low,validation_gain_ci_high
pso,27,0.7127291978395078,0.6712039879930671,0.7963599655195139,0.16228632236015983,0.13902908870276537,0.3333333333333333,58.72408286400605,62.09388365140936,39.084777877994924,87.32451540894908
de,27,0.7201658698031679,0.676202359405579,0.8674723454751074,0.22891519783297554,0.1498104045432561,0.3333333333333333,71.63438404595945,61.380039121626474,42.99822700333918,86.82055670280153
ga,27,0.730059065768728,0.67561375653313,0.884247826266801,0.24624659451365005,0.16776137370630334,0.3333333333333333,79.67471462796675,61.66760623851688,36.3654601285267,86.9622262015303
bo,27,0.760391845862614,0.7087535200989805,0.9118843300384469,0.24310316136688925,0.1660577999042959,0.25925925925925924,14.336291906016413,59.50108262001671,35.87992673827446,86.34743762937845
rs,27,0.849996720906347,0.8162408363714349,1.011480188521091,0.24565530993277207,0.19169675631814667,0.0,29.86552313104039,56.88893712454094,33.034572322494284,83.52486255438575
