phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 initial_samples=16 iterations=22 candidate_pool=2500 workers=12,1,0,0,0,,,4.656030796468258e-06
2,initial_design_completed points=16,1,16,16,3,0.7144561016466469,,5.2335234329802915
3,iteration=1/22 best_fitness=0.7144561016466469,17,17,1,0,1.1403659341449384,-0.4259098324982915,0.3119445150368847
4,iteration=2/22 best_fitness=0.7144561016466469,18,18,1,0,1.0300341528636636,0.11033178128127474,0.34420308598782867
5,iteration=3/22 best_fitness=0.7144561016466469,19,19,1,0,1.1650114150863373,-0.1349772622226737,0.33505046396749094
6,iteration=4/22 best_fitness=0.7144561016466469,20,20,1,0,1.424562162370421,-0.25955074728408367,0.37500489299418405
7,iteration=5/22 best_fitness=0.7144561016466469,21,21,1,0,0.7576989137451164,0.6668632486253045,0.2455697290133685
8,iteration=6/22 best_fitness=0.7144561016466469,22,22,1,0,0.8105134871439077,-0.052814573398791254,0.2547052970039658
9,iteration=7/22 best_fitness=0.7144561016466469,23,23,1,0,0.8512101081723813,-0.0406966210284736,0.2612986270105466
10,iteration=8/22 best_fitness=0.7144561016466469,24,24,1,0,0.7222043960937299,0.1290057120786514,0.23919350397773087
11,iteration=9/22 best_fitness=0.7105516927840654,25,25,1,1,0.7105516927840654,0.011652703309664503,0.2454902760218829
12,iteration=10/22 best_fitness=0.7105516927840654,26,26,1,0,0.7703645357396454,-0.05981284295557998,0.24714720097836107
13,iteration=11/22 best_fitness=0.7007806084584445,27,27,1,1,0.7007806084584445,0.06958392728120089,0.2400438140030019
14,iteration=12/22 best_fitness=0.7007806084584445,28,28,1,0,0.7524909397761803,-0.051710331317735836,0.2527017359971069
15,iteration=13/22 best_fitness=0.7007806084584445,29,29,1,0,0.8499058839224745,-0.09741494414629415,0.2651510910363868
16,iteration=14/22 best_fitness=0.6867381577612832,30,30,1,1,0.6867381577612832,0.16316772616119124,0.2378620840026997
17,iteration=15/22 best_fitness=0.6867381577612832,31,31,1,0,0.7059751649503596,-0.019237007189076394,0.239872618985828
18,iteration=16/22 best_fitness=0.6867381577612832,32,32,1,0,0.6890400505508296,0.016935114399529994,0.23588884301716462
19,iteration=17/22 best_fitness=0.6867381577612832,33,33,1,0,0.7039121019479353,-0.014872051397105679,0.24237843696027994
20,iteration=18/22 best_fitness=0.6867381577612832,34,34,1,0,0.7017903426894918,0.0021217592584434897,0.23805855202954262
21,iteration=19/22 best_fitness=0.6867381577612832,35,35,1,0,0.7202478052349761,-0.018457462545484304,0.24484476499492303
22,iteration=20/22 best_fitness=0.6867381577612832,36,36,1,0,0.8230268798652105,-0.10277907463023439,0.271723989979364
23,iteration=21/22 best_fitness=0.6867381577612832,37,37,1,0,0.6949988075066358,0.12802807235857472,0.24417182704200968
24,iteration=22/22 best_fitness=0.6867381577612832,38,38,1,0,0.706667987833498,-0.01166918032686226,0.24496030894806609
