analysis_level,run_count,median_objective,iqr_objective,median_runtime_sec,median_time_to_best_sec,median_evaluation_count,success_share,median_improvement_per_eval,median_improvement_per_sec,median_validation_gain_abs,median_validation_gain_pct
method=pso,1,0.48935747650148187,0.0,42.116523115999826,29.276462435999747,234,1.0,0.00041856036964554345,0.0023255273524667836,2.95848679494909,74.7658138225138
