event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,is_new_best,message,timestamp_utc
1,step,0,5.676993168890476e-06,,,,,False,numbers=20 curves_per_n=12 initial_samples=16 iterations=22 candidate_pool=2500 workers=12,2026-04-09T10:31:04.440588+00:00
2,evaluation,1,0.2864267239929177,3072,61440,20.0,1.0302568094048183,False,,2026-04-09T10:31:04.727017+00:00
3,new_best,1,0.286481689021457,3072,61440,20.0,1.0302568094048183,True,,2026-04-09T10:31:04.727063+00:00
4,evaluation,2,0.5330188159714453,1747,30676,17.559244419004006,0.8257069890707498,False,,2026-04-09T10:31:04.973607+00:00
5,new_best,2,0.5330717620090581,1747,30676,17.559244419004006,0.8257069890707498,True,,2026-04-09T10:31:04.973653+00:00
6,evaluation,3,0.929932153027039,12326,12326,1.0,1.6385377021506429,False,,2026-04-09T10:31:05.370520+00:00
7,evaluation,4,1.1446004359750077,1629,2320,1.4241866175567832,0.7514300311740953,False,,2026-04-09T10:31:05.585189+00:00
8,new_best,4,1.1446674590115435,1629,2320,1.4241866175567832,0.7514300311740953,True,,2026-04-09T10:31:05.585249+00:00
9,evaluation,5,1.6776423489791341,17984,50108,2.7862544483985765,2.318442830001004,False,,2026-04-09T10:31:06.118230+00:00
10,evaluation,6,2.344708068005275,27541,27541,1.0,2.855652167118387,False,,2026-04-09T10:31:06.785296+00:00
11,evaluation,7,2.592172107018996,4240,4240,1.0,0.9054538368654903,False,,2026-04-09T10:31:07.032761+00:00
12,evaluation,8,2.8211575010209344,1263,25260,20.0,0.8250271901197266,False,,2026-04-09T10:31:07.261746+00:00
13,evaluation,9,3.0588773749768734,1614,32280,20.0,0.8161507244745735,False,,2026-04-09T10:31:07.499466+00:00
14,evaluation,10,3.312077186012175,4325,4325,1.0,0.92819149751449,False,,2026-04-09T10:31:07.752665+00:00
15,evaluation,11,3.680974252987653,6840,136800,20.0,1.4541740050684893,False,,2026-04-09T10:31:08.121562+00:00
16,evaluation,12,3.933096990978811,2490,30532,12.261847389558232,0.9214810550329275,False,,2026-04-09T10:31:08.373685+00:00
17,evaluation,13,4.293685175012797,7331,26351,3.5944618742327106,1.4202652314910664,False,,2026-04-09T10:31:08.734274+00:00
18,evaluation,14,4.50850240199361,1222,4674,3.8248772504091653,0.7271401075122412,False,,2026-04-09T10:31:08.949091+00:00
