new_best_idx,eval,elapsed_sec,b1,b2,ratio,fitness,delta_abs_vs_prev_best,delta_pct_vs_prev_best,plateau_since_prev_new_best
1,1,1.3827743459842168,47780,151841,3.1779196316450395,6.616602820286062,,,
2,2,2.5784580479958095,37306,138860,3.72218946014046,5.627817729662638,0.9887850906234235,14.943999473443903,0
3,3,3.1769488779827952,15643,62532,3.9974429457265233,2.6724249485414475,2.9553927811211906,52.5140102804707,0
4,4,3.5557861229754053,5040,141120,28.0,1.5535712080309168,1.1188537405105308,41.86661036528555,0
5,6,4.6326612120028585,4602,27047,5.87722729248153,1.251545596984215,0.30202561104670167,19.440731746664248,1
