new_best_idx,eval,elapsed_sec,b1,b2,ratio,fitness,successes,delta_abs_vs_prev_best,delta_pct_vs_prev_best,plateau_since_prev_new_best
1,12,2878.4481347180003,29398,1657925,56.395843254643175,40120.40799979713,637,,,
2,20,3096.9095530749996,38931,14518094,372.9185995736046,38354.0633052181,640,1766.3446945790274,4.402609002849521,7
3,69,11630.509937424,16142,3360725,208.1975591624334,38225.10110239373,629,128.96220282436843,0.33624130459946083,48
4,81,13063.257925384001,50089,2633887,52.584140230389906,29606.463350235597,640,8618.637752158134,22.547063326454925,11
5,86,13422.822598185001,35357,3278611,92.72876658087507,26091.01078631476,638,3515.452563920837,11.873936181887332,4
6,228,21994.337074948002,52298,2726216,52.1284943974913,25799.227981843866,640,291.7828044708949,1.1183269473942368,141
