event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,is_new_best,message,timestamp_utc
1,evaluation,1,0.19321185399985552,1461,6510,4.455852156057495,0.6399717110002712,False,,2026-04-20T15:16:13.096086+00:00
2,new_best,1,0.1932735360001061,1461,6510,4.455852156057495,0.6399717110002712,True,,2026-04-20T15:16:13.096139+00:00
3,step,1,0.1933600980000847,,,,,False,step=1/60 new_best b1=1462 b2=6511 fitness=0.6399717110002712,2026-04-20T15:16:13.096225+00:00
4,evaluation,2,0.39916070800018133,1413,17407,12.319179051663127,0.7344647530005659,False,,2026-04-20T15:16:13.302031+00:00
5,evaluation,3,0.5830373560002045,175,421,2.4057142857142857,0.6260262654991493,False,,2026-04-20T15:16:13.485908+00:00
6,new_best,3,0.5831062249999377,175,421,2.4057142857142857,0.6260262654991493,True,,2026-04-20T15:16:13.485971+00:00
7,step,3,0.5831946920002338,,,,,False,step=3/60 new_best b1=175 b2=421 fitness=0.6260262654991493,2026-04-20T15:16:13.486060+00:00
8,evaluation,4,0.8435081880002144,1649,114748,69.58641600970284,0.9917084669989435,False,,2026-04-20T15:16:13.746379+00:00
9,evaluation,5,1.3075959500001773,17048,19440,1.1403097137494134,2.0315991525005757,False,,2026-04-20T15:16:14.210467+00:00
10,evaluation,6,1.495141619000151,140,14000,100.0,0.6296537500024897,False,,2026-04-20T15:16:14.398012+00:00
11,evaluation,7,1.7300470750001296,1012,91418,90.33399209486166,0.8331666071511108,False,,2026-04-20T15:16:14.632918+00:00
12,evaluation,8,1.9356618800002252,832,36419,43.77283653846154,0.7435924069968678,False,,2026-04-20T15:16:14.838533+00:00
13,evaluation,9,2.5715053540002373,21489,262633,12.221741356042626,2.370414025398054,False,,2026-04-20T15:16:15.474377+00:00
14,evaluation,10,2.775621837000017,516,42397,82.16472868217055,0.7262861349995546,False,,2026-04-20T15:16:15.678493+00:00
15,evaluation,11,2.9700055970001813,468,9650,20.61965811965812,0.6651640890029284,False,,2026-04-20T15:16:15.872877+00:00
16,evaluation,12,3.263235053000244,5947,21048,3.5392634941987557,1.1767058329994597,False,,2026-04-20T15:16:16.166106+00:00
17,evaluation,13,3.4705276650001906,1892,2106,1.113107822410148,0.7187352180003472,False,,2026-04-20T15:16:16.373399+00:00
18,evaluation,14,3.7420296479999706,1840,184000,100.0,1.076212138998926,False,,2026-04-20T15:16:16.644903+00:00
19,evaluation,15,3.9316582540000127,483,3547,7.3436853002070395,0.6475470350023897,False,,2026-04-20T15:16:16.834530+00:00
20,evaluation,16,4.2001586430001225,1325,132500,100.0,1.0258282755016808,False,,2026-04-20T15:16:17.103030+00:00
21,evaluation,17,4.855594249000205,18697,336629,18.004439214847302,3.0314680245003274,False,,2026-04-20T15:16:17.758465+00:00
22,evaluation,18,5.432811931999822,17859,172730,9.67187412509099,2.3572824606995026,False,,2026-04-20T15:16:18.335684+00:00
23,evaluation,19,5.672514465999939,2637,9855,3.737201365187713,0.8321471153002449,False,,2026-04-20T15:16:18.575385+00:00
24,evaluation,20,6.0392397969999365,3365,336500,100.0,1.4660351454995635,False,,2026-04-20T15:16:18.942111+00:00
25,evaluation,21,6.220955524000146,228,1381,6.057017543859649,0.5981197419996533,False,,2026-04-20T15:16:19.123827+00:00
26,new_best,21,6.2210177920001115,228,1381,6.057017543859649,0.5981197419996533,True,,2026-04-20T15:16:19.123883+00:00
27,step,21,6.221212851000018,,,,,False,step=21/60 new_best b1=228 b2=1381 fitness=0.5981197419996533,2026-04-20T15:16:19.124078+00:00
28,evaluation,22,6.856236585000261,20936,202675,9.68069354222392,2.6234711343014396,False,,2026-04-20T15:16:19.759110+00:00
29,evaluation,23,7.035362099999929,146,1461,10.006849315068493,0.5737778220004657,False,,2026-04-20T15:16:19.938233+00:00
30,new_best,23,7.035425111000222,146,1461,10.006849315068493,0.5737778220004657,True,,2026-04-20T15:16:19.938290+00:00
31,step,23,7.035511818000032,,,,,False,step=23/60 new_best b1=147 b2=1462 fitness=0.5737778220004657,2026-04-20T15:16:19.938377+00:00
32,evaluation,24,7.819295603000228,25950,417950,16.10597302504817,3.2938080312496822,False,,2026-04-20T15:16:22.463555+00:00
33,evaluation,25,8.060176134999892,967,95433,98.68976215098242,0.9104292905017246,False,,2026-04-20T15:16:22.704436+00:00
