event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,successes,is_new_best,message,timestamp_utc
1,step,0,1.2065996997989714e-05,,,,,,False,numbers=40 max_curves_per_n=320 repeats_per_n=3 swarm_size=12 iterations=6 boundary_damping=0.0 workers=56,2026-05-23T05:44:55.920857+00:00
2,evaluation,1,93.25542580599722,157250,18067150,114.89443561208267,172880.72465514424,112,False,,2026-05-23T05:46:29.176276+00:00
3,evaluation,2,176.13491597499524,9286,27634517,2975.9333405125994,403787.2673470093,24,False,,2026-05-23T05:47:52.055767+00:00
4,evaluation,3,203.64969490699877,17994,1316422,73.15894186951206,228106.89626018613,28,False,,2026-05-23T05:48:19.570544+00:00
5,evaluation,4,246.17039710499375,14556,5662133,388.9896262709536,263432.7845835588,33,False,,2026-05-23T05:49:02.091246+00:00
6,evaluation,5,315.74028429699683,67353,16039458,238.14021647142667,145787.19515985576,108,False,,2026-05-23T05:50:11.661134+00:00
7,evaluation,6,454.6161641699946,364223,5697388,15.64258160522537,231762.73788266716,113,False,,2026-05-23T05:52:30.537013+00:00
8,evaluation,7,559.5273322639987,218231,41565631,190.46620782565265,172803.47678789293,118,False,,2026-05-23T05:54:15.448182+00:00
9,evaluation,8,656.7215776939993,152233,1009292,6.629915984050764,279626.1284793255,82,False,,2026-05-23T05:55:52.642426+00:00
10,evaluation,9,789.6216919739963,235320,1185217,5.036618221995581,261079.69153648271,95,False,,2026-05-23T05:58:05.542541+00:00
11,evaluation,10,846.0654316340006,8479,10857003,1280.4579549475175,334487.6175204871,20,False,,2026-05-23T05:59:01.986280+00:00
12,evaluation,11,915.7770642869946,5006,20149234,4025.016779864163,393363.46503710706,13,False,,2026-05-23T06:00:11.697914+00:00
13,evaluation,12,953.1886944849975,37340,1342511,35.95369576861275,192278.52446158067,58,False,,2026-05-23T06:00:49.109543+00:00
14,new_best,5,953.1918581889986,67353,16039458,238.14021647142667,145787.19515985576,,True,,2026-05-23T06:00:49.112703+00:00
15,step,12,953.1945763650001,,,,,,False,init_best fitness=145787.19515985576,2026-05-23T06:00:49.115421+00:00
16,evaluation,13,1029.5858438379946,106778,20297503,190.0906834741239,158764.12590461643,105,False,,2026-05-23T06:02:05.506693+00:00
