phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,step=1/60 new_best b1=4950 b2=16287 fitness=1.0353044560470153,1,1,1,1,1.0353044560470153,,0.2825675469939597
2,step=3/60 new_best b1=1400 b2=2695 fitness=0.684186343307374,2,3,2,1,0.684186343307374,0.3511181127396412,0.47875686502084136
3,step=49/60 new_best b1=1261 b2=3457 fitness=0.6699237623251975,4,49,46,1,0.6699237623251975,0.014262580982176587,16.8332820579526
