run_report,dataset,divisor_size,method,seed,final_objective,total_runtime_sec,evaluation_count,time_to_best_sec,validation_relative_improvement_pct,run_file,validation_file
data/experiments/20_dset_20260505T214657Z_job7012254/de/optimize_20260505T214714Z_job7012255/de_optimize_20260505T214714Z_job7012255_report.md?display_name=%F0%9F%93%84,data/numbers/20_dset_20260505T214657Z_job7012254/train.json?display_name=20_dset_20260505T214657Z_job7012254,20,de,42,24544.070942027396,27126.49488256299,580,21041.446031820997,24.507189963957693,data/experiments/20_dset_20260505T214657Z_job7012254/de/optimize_20260505T214714Z_job7012255/de_optimize_20260505T214714Z_job7012255.json?display_name=de_optimize_20260505T214714Z_job7012255.json,data/experiments/20_dset_20260505T214657Z_job7012254/de/optimize_20260505T214714Z_job7012255/de_validate_20260506T051949Z_job7012256.json?display_name=de_validate_20260506T051949Z_job7012256.json
