phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 swarm_size=18 iterations=12 workers=12,1,0,0,0,,,5.415990017354488e-06
2,init_best fitness=0.77260095110978,1,18,18,1,0.77260095110978,,8.268265027960297
3,iteration=1/12 best_fitness=0.7372442135820165,19,36,18,1,0.7372442135820165,0.03535673752776347,5.424225122027565
4,iteration=2/12 best_fitness=0.7209621907386463,37,54,18,3,0.7209621907386463,0.016282022843370214,4.1628448679693975
5,iteration=3/12 best_fitness=0.7209621907386463,55,72,18,0,0.7252041903848294,-0.004241999646183103,3.97053384402534
6,iteration=4/12 best_fitness=0.7209621907386463,73,90,18,0,0.7303903435822576,-0.005186153197428212,4.143987056973856
7,iteration=5/12 best_fitness=0.7094054248882458,91,108,18,1,0.7094054248882458,0.020984918694011867,4.004877869039774
8,iteration=6/12 best_fitness=0.7094054248882458,109,126,18,0,0.7230488953937311,-0.013643470505485311,3.9660592929576524
9,iteration=7/12 best_fitness=0.7094054248882458,127,144,18,0,0.7169128445675597,0.006136050826171413,3.9565908450167626
10,iteration=8/12 best_fitness=0.7094054248882458,145,162,18,0,0.723542576568434,-0.0066297320008743554,3.9362725660321303
11,iteration=9/12 best_fitness=0.7094054248882458,163,180,18,0,0.7213326675991993,0.002209908969234675,3.9519434579997323
12,iteration=10/12 best_fitness=0.7094054248882458,181,198,18,0,0.7296002751390915,-0.008267607539892197,3.9826109659625217
13,iteration=11/12 best_fitness=0.7094054248882458,199,216,18,0,0.7279854186344892,0.0016148565046023577,3.9797415630309843
14,iteration=12/12 best_fitness=0.7094054248882458,217,234,18,0,0.7187674086017068,0.009218010032782331,4.048347145959269
