new_best_idx,eval,elapsed_sec,b1,b2,ratio,fitness,delta_abs_vs_prev_best,delta_pct_vs_prev_best,plateau_since_prev_new_best
1,1,0.26657551899552345,3129,12210,3.9022051773729625,0.991121849801857,,,
2,2,0.5131348550203256,2518,3813,1.5142970611596505,0.9080393000040203,0.08308254979783669,8.382677651032148,0
3,5,1.4236786080291495,1403,10307,7.3464005702067,0.8546067044662777,0.0534325955377426,5.884392397719573,2
4,6,1.6556240650243126,1160,1923,1.657758620689655,0.8477152676787227,0.006891436787554994,0.8063869323209745,0
5,17,5.491849414014723,1152,2755,2.3914930555555554,0.7702242848172318,0.07749098286149092,9.141156920965045,10
