phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 initial_samples=16 iterations=22 candidate_pool=2500 workers=12,1,0,0,0,,,4.102010279893875e-06
2,initial_design_completed points=16,1,16,16,4,1.0667717749020085,,9.800201079982799
3,iteration=1/22 best_fitness=1.0667717749020085,17,17,1,0,2.509417670109542,-1.4426458952075336,0.5847550010075793
4,iteration=2/22 best_fitness=1.0667717749020085,18,18,1,0,2.5754164692771155,-0.06599879916757345,0.6197977170231752
5,iteration=3/22 best_fitness=1.0667717749020085,19,19,1,0,1.3822446420090273,1.1931718272680882,0.3611819139914587
6,iteration=4/22 best_fitness=1.0667717749020085,20,20,1,0,2.2230812135967426,-0.8408365715877153,0.5300401669810526
7,iteration=5/22 best_fitness=1.0667717749020085,21,21,1,0,2.84333039552439,-0.6202491819276474,0.6565858920221217
8,iteration=6/22 best_fitness=1.0667717749020085,22,22,1,0,1.5736341781448573,1.2696962173795328,0.40599304100032896
9,iteration=7/22 best_fitness=1.0667717749020085,23,23,1,0,1.1949783460004255,0.37865583214443177,0.33338843000819907
10,iteration=8/22 best_fitness=1.0667717749020085,24,24,1,0,1.3629308544041123,-0.1679525084036868,0.37606923695420846
11,iteration=9/22 best_fitness=1.0667717749020085,25,25,1,0,1.1218968400207814,0.24103401438333094,0.3226164010120556
12,iteration=10/22 best_fitness=1.0239725429855753,26,26,1,1,1.0239725429855753,0.09792429703520611,0.3043996260385029
13,iteration=11/22 best_fitness=1.0239725429855753,27,27,1,0,1.0782828625233378,-0.05431031953776255,0.31018455798039213
14,iteration=12/22 best_fitness=0.9188956943689846,28,28,1,1,0.9188956943689846,0.15938716815435328,0.28435640496900305
15,iteration=13/22 best_fitness=0.9188956943689846,29,29,1,0,0.9369851156079676,-0.01808942123898305,0.29206053499365225
16,iteration=14/22 best_fitness=0.9188956943689846,30,30,1,0,1.3099450944864657,-0.3729599788784981,0.364755918039009
17,iteration=15/22 best_fitness=0.9188956943689846,31,31,1,0,0.9335490430239588,0.3763960514625069,0.28739704797044396
18,iteration=16/22 best_fitness=0.9188956943689846,32,32,1,0,1.9326492746768054,-0.9991002316528466,0.47914316499372944
19,iteration=17/22 best_fitness=0.9188956943689846,33,33,1,0,1.0919077507278416,0.8407415239489637,0.3269422040320933
20,iteration=18/22 best_fitness=0.9188956943689846,34,34,1,0,1.0786611165676732,0.013246634160168469,0.3163959899684414
21,iteration=19/22 best_fitness=0.9188956943689846,35,35,1,0,0.9787661346199457,0.0998949819477275,0.30587693001143634
22,iteration=20/22 best_fitness=0.9188956943689846,36,36,1,0,0.9615082829259336,0.01725785169401206,0.29476479603908956
23,iteration=21/22 best_fitness=0.9188956943689846,37,37,1,0,1.0433398974128067,-0.08183161448687315,0.31167624396039173
24,iteration=22/22 best_fitness=0.9188956943689846,38,38,1,0,0.9323397209518589,0.11100017646094784,0.30040750303305686
