phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 population_size=22 generations=14 mutation_prob=0.14 workers=12,1,0,0,0,,,9.639014024287462e-06
2,init_best fitness=1.1413552908052225,1,22,22,1,1.1413552908052225,,25.216119129036088
3,generation=1/14 best_fitness=1.1413552908052225,23,43,21,0,1.3787311979103833,-0.23737590710516088,11.772791172959842
4,generation=2/14 best_fitness=0.9984561378951184,44,64,21,1,0.9984561378951184,0.3802750600152649,8.341252201003954
5,generation=3/14 best_fitness=0.9493889524310362,65,85,21,1,0.9493889524310362,0.049067185464082286,6.694535390997771
6,generation=4/14 best_fitness=0.9409266216389369,86,106,21,1,0.9409266216389369,0.008462330792099237,5.93066541000735
7,generation=5/14 best_fitness=0.9409266216389369,107,127,21,0,0.9678067177010234,-0.026880096062086523,5.886888602981344
8,generation=6/14 best_fitness=0.9409266216389369,128,148,21,0,0.9756180389376823,-0.007811321236658841,5.749369274999481
9,generation=7/14 best_fitness=0.9409266216389369,149,169,21,0,0.953064998757327,0.02255304018035531,5.686375092016533
10,generation=8/14 best_fitness=0.9128259059216361,170,190,21,1,0.9128259059216361,0.040239092835690826,5.579466987983324
11,generation=9/14 best_fitness=0.9037044369906653,191,211,21,1,0.9037044369906653,0.009121468930970877,5.286876032012515
12,generation=10/14 best_fitness=0.9037044369906653,212,232,21,0,0.905162920098519,-0.0014584831078536808,5.592917772009969
13,generation=11/14 best_fitness=0.9037044369906653,233,253,21,0,0.9681233874289319,-0.06296046733041294,5.737207856029272
14,generation=12/14 best_fitness=0.9037044369906653,254,274,21,0,0.9603334860585164,0.007789901370415464,5.802932714985218
15,generation=13/14 best_fitness=0.9037044369906653,275,295,21,0,0.9760120594291948,-0.01567857337067835,5.71631350798998
16,generation=14/14 best_fitness=0.9037044369906653,296,316,21,0,0.9754048126633279,0.0006072467658668756,5.655227223993279
