event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,successes,is_new_best,message,timestamp_utc
1,evaluation,1,1.525026123970747,1461,6510,4.455852156057495,18.270241906176288,0,False,,2026-04-29T13:36:30.642170+00:00
2,new_best,1,1.5283917370252311,1461,6510,4.455852156057495,18.270241906176288,,True,,2026-04-29T13:36:30.645530+00:00
3,step,1,1.5311446220148355,,,,,,False,step=1/60 new_best b1=1462 b2=6511 fitness=18.270241906176288,2026-04-29T13:36:30.648283+00:00
4,evaluation,2,3.2392315700417385,1413,17407,12.319179051663127,17.624040472282815,1,False,,2026-04-29T13:36:32.356375+00:00
5,new_best,2,3.2393287640297785,1413,17407,12.319179051663127,17.624040472282815,,True,,2026-04-29T13:36:32.356467+00:00
6,step,2,3.242648178944364,,,,,,False,step=2/60 new_best b1=1414 b2=17407 fitness=17.624040472282815,2026-04-29T13:36:32.359788+00:00
7,evaluation,3,4.357556774048135,175,421,2.4057142857142857,18.171029871420103,0,False,,2026-04-29T13:36:33.474701+00:00
8,evaluation,4,6.635114463977516,1649,114748,69.58641600970284,15.779762814923036,4,False,,2026-04-29T13:36:35.752258+00:00
9,new_best,4,6.635183698963374,1649,114748,69.58641600970284,15.779762814923036,,True,,2026-04-29T13:36:35.752321+00:00
10,step,4,6.638246071990579,,,,,,False,step=4/60 new_best b1=1649 b2=114749 fitness=15.779762814923036,2026-04-29T13:36:35.755384+00:00
11,evaluation,5,11.344835971016437,17048,19440,1.1403097137494134,12.032492986632736,11,False,,2026-04-29T13:36:40.461980+00:00
12,new_best,5,11.344935304950923,17048,19440,1.1403097137494134,12.032492986632736,,True,,2026-04-29T13:36:40.462073+00:00
13,step,5,11.348249341011979,,,,,,False,step=5/60 new_best b1=17049 b2=19440 fitness=12.032492986632736,2026-04-29T13:36:40.465389+00:00
14,evaluation,6,12.719275905983523,140,14000,100.0,18.23416080543639,0,False,,2026-04-29T13:36:41.836420+00:00
15,evaluation,7,14.70581068797037,1012,91418,90.33399209486166,16.351692634225344,3,False,,2026-04-29T13:36:43.822954+00:00
16,evaluation,8,16.43091270898003,832,36419,43.77283653846154,16.3027331604805,3,False,,2026-04-29T13:36:45.548056+00:00
17,evaluation,9,22.64198558498174,21489,262633,12.221741356042626,5.010154744949382,28,False,,2026-04-29T13:36:51.759129+00:00
18,new_best,9,22.64558373694308,21489,262633,12.221741356042626,5.010154744949382,,True,,2026-04-29T13:36:51.762733+00:00
