new_best_idx,eval,elapsed_sec,b1,b2,ratio,fitness,successes,delta_abs_vs_prev_best,delta_pct_vs_prev_best,plateau_since_prev_new_best
1,1,1.5283917370252311,1461,6510,4.455852156057495,18.270241906176288,0,,,
2,2,3.2393287640297785,1413,17407,12.319179051663127,17.624040472282815,1,0.6462014338934736,3.5369068303087117,0
3,4,6.635183698963374,1649,114748,69.58641600970284,15.779762814923036,4,1.844277657359779,10.464556412363326,1
4,5,11.344935304950923,17048,19440,1.1403097137494134,12.032492986632736,11,3.7472698282902996,23.74731402645976,0
5,9,22.64558373694308,21489,262633,12.221741356042626,5.010154744949382,28,7.022338241683354,58.361457176702146,3
6,17,41.90435438195709,18697,336629,18.004439214847302,3.633714221565242,33,1.3764405233841401,27.473014177290572,7
7,24,67.68955135298893,25950,417950,16.10597302504817,2.436366540313032,40,1.19734768125221,32.95106902315631,6
