phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,successes_sum,success_rate,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,step=1/60 new_best b1=1462 b2=6511 fitness=18.270241906176288,1,1,1,1,0,0.0,18.270241906176288,,1.5311446220148355
2,step=2/60 new_best b1=1414 b2=17407 fitness=17.624040472282815,2,2,1,1,1,1.0,17.624040472282815,0.6462014338934736,1.7115035569295287
3,step=4/60 new_best b1=1649 b2=114749 fitness=15.779762814923036,3,4,2,1,4,2.0,15.779762814923036,1.844277657359779,3.395597893046215
4,step=5/60 new_best b1=17049 b2=19440 fitness=12.032492986632736,5,5,1,1,11,11.0,12.032492986632736,3.7472698282902996,4.710003269021399
5,step=9/60 new_best b1=21490 b2=262634 fitness=5.010154744949382,6,9,4,1,34,8.5,5.010154744949382,7.022338241683354,11.30030889401678
6,step=17/60 new_best b1=18697 b2=336630 fitness=3.633714221565242,10,17,8,1,47,5.875,3.633714221565242,1.3764405233841401,19.259545529959723
7,step=24/60 new_best b1=25951 b2=417950 fitness=2.436366540313032,18,24,7,1,114,16.285714285714285,2.436366540313032,1.19734768125221,25.784565779031254
