phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 initial_samples=16 iterations=22 candidate_pool=2500 workers=12,1,0,0,0,,,7.234048098325729e-06
2,initial_design_completed points=16,1,16,16,5,1.1433824880514294,,10.389398792001884
3,iteration=1/22 best_fitness=1.1433824880514294,17,17,1,0,2.233084587176563,-1.0897020991251338,0.5768568369676359
4,iteration=2/22 best_fitness=1.1433824880514294,18,18,1,0,2.1338533760863356,0.09923121109022759,0.6396842050016858
5,iteration=3/22 best_fitness=1.1433824880514294,19,19,1,0,1.28471871529473,0.8491346607916057,0.36800836300244555
6,iteration=4/22 best_fitness=1.1433824880514294,20,20,1,0,2.844423903792631,-1.559705188497901,0.6679995080339722
7,iteration=5/22 best_fitness=1.1433824880514294,21,21,1,0,1.172582886501914,1.671841017290717,0.3460131189785898
8,iteration=6/22 best_fitness=1.1433824880514294,22,22,1,0,1.177889040991431,-0.005306154489517212,0.3348081129952334
9,iteration=7/22 best_fitness=1.1433824880514294,23,23,1,0,1.2483336789009627,-0.0704446379095316,0.3469548799912445
10,iteration=8/22 best_fitness=1.1433824880514294,24,24,1,0,1.4693784883711487,-0.221044809470186,0.39448928798083216
11,iteration=9/22 best_fitness=1.1433824880514294,25,25,1,0,1.5328493079869077,-0.06347081961575896,0.39918386604404077
12,iteration=10/22 best_fitness=0.8549108211300336,26,26,1,1,0.8549108211300336,0.6779384868568741,0.26481931598391384
13,iteration=11/22 best_fitness=0.8549108211300336,27,27,1,0,0.9395718369050883,-0.0846610157750547,0.28250794601626694
14,iteration=12/22 best_fitness=0.8549108211300336,28,28,1,0,1.0039569458167534,-0.06438510891166516,0.2926570170093328
15,iteration=13/22 best_fitness=0.8549108211300336,29,29,1,0,1.0656563283700962,-0.06169938255334273,0.30940757697680965
16,iteration=14/22 best_fitness=0.8549108211300336,30,30,1,0,1.511444813280832,-0.44578848491073586,0.40236078802263364
17,iteration=15/22 best_fitness=0.8549108211300336,31,31,1,0,0.9473767014860641,0.5640681117947679,0.2813738629920408
18,iteration=16/22 best_fitness=0.8549108211300336,32,32,1,0,0.9659926565072965,-0.018615955021232367,0.29442254500463605
19,iteration=17/22 best_fitness=0.8549108211300336,33,33,1,0,1.0259841686929576,-0.05999151218566112,0.30080261500552297
20,iteration=18/22 best_fitness=0.8549108211300336,34,34,1,0,1.0669273207022343,-0.04094315200927667,0.3076399539713748
21,iteration=19/22 best_fitness=0.8549108211300336,35,35,1,0,1.7518489735375624,-0.6849216528353281,0.44195863598724827
22,iteration=20/22 best_fitness=0.8549108211300336,36,36,1,0,1.1804721678781789,0.5713768056593835,0.3332093679928221
23,iteration=21/22 best_fitness=0.8549108211300336,37,37,1,0,1.3481308809132315,-0.16765871303505264,0.3675520140095614
24,iteration=22/22 best_fitness=0.8549108211300336,38,38,1,0,1.102470399287995,0.24566048162523657,0.3156049200333655
