event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,is_new_best,message,timestamp_utc
1,evaluation,1,0.8607283729943447,35516,113228,3.1880842437211396,3.7681733076809905,False,,2026-04-09T10:58:10.270335+00:00
2,new_best,1,0.8608153029927053,35516,113228,3.1880842437211396,3.7681733076809905,True,,2026-04-09T10:58:10.270414+00:00
3,step,1,0.860901897016447,,,,,False,step=1/60 new_best b1=35516 b2=113229 fitness=3.7681733076809905,2026-04-09T10:58:10.270500+00:00
4,evaluation,2,1.5961330840364099,27462,102943,3.7485616488238294,3.3128048732469324,False,,2026-04-09T10:58:11.005739+00:00
5,new_best,2,1.5961963959853165,27462,102943,3.7485616488238294,3.3128048732469324,True,,2026-04-09T10:58:11.005794+00:00
6,step,2,1.5962821529828943,,,,,False,step=2/60 new_best b1=27462 b2=102944 fitness=3.3128048732469324,2026-04-09T10:58:11.005880+00:00
7,evaluation,3,2.0325055330176838,11128,45241,4.065510424155284,1.8275225156976376,False,,2026-04-09T10:58:11.442111+00:00
8,new_best,3,2.032572242023889,11128,45241,4.065510424155284,1.8275225156976376,True,,2026-04-09T10:58:11.442170+00:00
9,step,3,2.032656980038155,,,,,False,step=3/60 new_best b1=11128 b2=45241 fitness=1.8275225156976376,2026-04-09T10:58:11.442255+00:00
10,evaluation,4,2.3309070460381918,3429,82296,24.0,1.1681771434668917,False,,2026-04-09T10:58:11.740511+00:00
11,new_best,4,2.3309696729993448,3429,82296,24.0,1.1681771434668917,True,,2026-04-09T10:58:11.740567+00:00
12,step,4,2.3310492989839986,,,,,False,step=4/60 new_best b1=3429 b2=82296 fitness=1.1681771434668917,2026-04-09T10:58:11.740648+00:00
13,evaluation,5,2.8176734810112976,16829,21618,1.2845683047121041,2.1013752841681708,False,,2026-04-09T10:58:12.227280+00:00
14,evaluation,6,3.100539317994844,3120,18937,6.0695512820512825,1.0834123469539918,False,,2026-04-09T10:58:12.510144+00:00
15,new_best,6,3.1006031940341927,3120,18937,6.0695512820512825,1.0834123469539918,True,,2026-04-09T10:58:12.510201+00:00
16,step,6,3.100686032033991,,,,,False,step=6/60 new_best b1=3121 b2=18938 fitness=1.0834123469539918,2026-04-09T10:58:12.510284+00:00
17,evaluation,7,3.447196810040623,5922,105461,17.808341776426882,1.3848102464980911,False,,2026-04-09T10:58:12.856800+00:00
18,evaluation,8,4.06330868700752,16833,362137,21.51351511911127,2.7325298609794118,False,,2026-04-09T10:58:13.472918+00:00
19,evaluation,9,4.572133518988267,12336,296064,24.0,2.225964692683192,False,,2026-04-09T10:58:13.981738+00:00
20,evaluation,10,4.877756991016213,5616,8787,1.5646367521367521,1.2002933458716143,False,,2026-04-09T10:58:14.287362+00:00
21,evaluation,11,5.1987504420103505,3479,83496,24.0,1.2331278593628667,False,,2026-04-09T10:58:14.608356+00:00
