group,run_count,median_objective,objective_ci_low,objective_ci_high,iqr_objective,cv_objective,success_share,median_runtime_sec,median_validation_gain_pct,validation_gain_ci_low,validation_gain_ci_high
bo,1,24171.35172181559,24171.35172181559,24171.35172181559,0.0,nan,1.0,10359.078329042008,23.899304057990747,23.899304057990747,23.899304057990747
de,1,25032.696339084545,25032.696339084545,25032.696339084545,0.0,nan,0.0,11445.512106768001,22.91228701646704,22.91228701646704,22.91228701646704
ga,1,23313.118082583424,23313.118082583424,23313.118082583424,0.0,nan,1.0,12262.439349433,22.956548445530096,22.956548445530096,22.956548445530096
pso,1,24716.452219673156,24716.452219673156,24716.452219673156,0.0,nan,0.0,12060.757098981994,22.528148563839533,22.528148563839533,22.528148563839533
rs,1,27043.63247253281,27043.63247253281,27043.63247253281,0.0,nan,0.0,11908.018738778017,20.617235934728537,20.617235934728537,20.617235934728537
